,ZIPCODE,State,City,Metro,CountyName,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31
6601,95357,CA,Modesto,"Modesto, CA",Stanislaus County,342639.0,343800.0,343763.0,347112.0,348293.0,349810.0,348007.0,348898.0,349319.0,352398.0,354093.0,356726.0
6602,94301,CA,Palo Alto,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,4079089.0,4012540.0,3967393.0,3954428.0,3930990.0,3885182.0,3804336.0,3760559.0,3775662.0,3807177.0,3825255.0,3818048.0
6605,92270,CA,Rancho Mirage,"Riverside-San Bernardino-Ontario, CA",Riverside County,517480.0,518309.0,520775.0,521988.0,522760.0,523875.0,527530.0,530541.0,531708.0,532056.0,531125.0,532712.0
6630,91723,CA,Covina,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,540544.0,538241.0,536121.0,536306.0,537058.0,538374.0,535841.0,535315.0,536169.0,539698.0,542420.0,545216.0
6656,95816,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,573049.0,572508.0,571116.0,572751.0,576841.0,582138.0,582743.0,582299.0,582939.0,587104.0,592859.0,596471.0
6691,94949,CA,Novato,"San Francisco-Oakland-Berkeley, CA",Marin County,967379.0,968074.0,968344.0,965342.0,966776.0,967756.0,965029.0,955947.0,948398.0,941000.0,938268.0,935674.0
6714,92274,CA,Thermal,"Riverside-San Bernardino-Ontario, CA",Riverside County,147069.0,146779.0,147049.0,147768.0,148036.0,148552.0,149201.0,150870.0,151559.0,151903.0,151605.0,152227.0
6717,95673,CA,Rio Linda,"Sacramento-Roseville-Folsom, CA",Sacramento County,302387.0,302190.0,301944.0,304012.0,306238.0,308407.0,309473.0,309971.0,311022.0,312164.0,314592.0,317011.0
6725,94706,CA,Albany,"San Francisco-Oakland-Berkeley, CA",Alameda County,1033994.0,1028618.0,1028165.0,1030041.0,1027714.0,1026655.0,1028350.0,1032666.0,1039134.0,1041460.0,1041869.0,1045909.0
6729,93110,CA,Santa Barbara,"Santa Maria-Santa Barbara, CA",Santa Barbara County,1170778.0,1169114.0,1162540.0,1156818.0,1152124.0,1152069.0,1145529.0,1144488.0,1142055.0,1151441.0,1156787.0,1166926.0
6735,95334,CA,Livingston,"Merced, CA",Merced County,268017.0,267533.0,266893.0,268415.0,270196.0,272174.0,272704.0,273289.0,272933.0,272418.0,271733.0,271055.0
6744,92582,CA,San Jacinto,"Riverside-San Bernardino-Ontario, CA",Riverside County,315766.0,316623.0,318119.0,319298.0,320199.0,320842.0,321345.0,321938.0,321776.0,323390.0,324118.0,326884.0
6764,94702,CA,Berkeley,"San Francisco-Oakland-Berkeley, CA",Alameda County,987956.0,981098.0,981035.0,984556.0,986290.0,992996.0,1001893.0,1013633.0,1025840.0,1028536.0,1027567.0,1024357.0
6765,94595,CA,Walnut Creek,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,1121754.0,1113440.0,1102543.0,1100073.0,1100514.0,1100238.0,1100292.0,1102316.0,1099740.0,1100011.0,1098465.0,1102719.0
6814,96130,CA,Susanville,"Susanville, CA",Lassen County,187074.0,186918.0,186915.0,187313.0,188221.0,188939.0,189052.0,188722.0,188537.0,188722.0,188787.0,188695.0
6901,95602,CA,Auburn,"Sacramento-Roseville-Folsom, CA",Placer County,486032.0,488556.0,491643.0,495751.0,498138.0,497548.0,493502.0,490288.0,488887.0,488621.0,489089.0,490986.0
6922,91361,CA,Westlake Village,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,1075736.0,1074742.0,1074733.0,1076783.0,1077409.0,1076373.0,1068507.0,1067109.0,1068955.0,1075806.0,1078570.0,1083324.0
6931,90701,CA,Artesia,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,557003.0,554159.0,552510.0,550827.0,550803.0,550697.0,550873.0,551561.0,553590.0,556008.0,558201.0,560970.0
6973,90245,CA,El Segundo,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1367695.0,1361569.0,1356282.0,1354580.0,1352244.0,1351841.0,1332465.0,1322334.0,1318916.0,1330598.0,1337783.0,1346766.0
6976,93013,CA,Carpinteria,"Santa Maria-Santa Barbara, CA",Santa Barbara County,938513.0,940954.0,934706.0,932307.0,928815.0,933719.0,930479.0,929834.0,926265.0,928367.0,929505.0,932913.0
7018,94556,CA,Moraga,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,1379835.0,1369067.0,1354497.0,1345588.0,1344855.0,1346547.0,1331417.0,1314379.0,1296432.0,1302056.0,1311351.0,1320129.0
7027,93631,CA,Kingsburg,"Fresno, CA",Fresno County,284293.0,285207.0,287001.0,287781.0,287843.0,288512.0,291435.0,294875.0,296707.0,297387.0,296285.0,295533.0
7031,93111,CA,Santa Barbara,"Santa Maria-Santa Barbara, CA",Santa Barbara County,966736.0,970026.0,966093.0,965312.0,963460.0,967715.0,966816.0,969713.0,967776.0,972781.0,974676.0,982028.0
7052,92845,CA,Garden Grove,"Los Angeles-Long Beach-Anaheim, CA",Orange County,677084.0,674615.0,674780.0,675046.0,677472.0,677383.0,679121.0,681725.0,687633.0,691605.0,692443.0,691595.0
7061,92866,CA,Orange,"Los Angeles-Long Beach-Anaheim, CA",Orange County,695625.0,692929.0,692809.0,692081.0,693483.0,693087.0,694475.0,695928.0,699289.0,700271.0,698692.0,696540.0
7066,92010,CA,Carlsbad,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,734908.0,731157.0,731848.0,736209.0,738657.0,740336.0,743174.0,745358.0,745998.0,746066.0,747984.0,751185.0
7114,95963,CA,Orland,,Glenn County,283784.0,284366.0,284685.0,286062.0,287471.0,288883.0,288637.0,288188.0,287594.0,289123.0,290554.0,292042.0
7132,93930,CA,King City,"Salinas, CA",Monterey County,330086.0,333361.0,335138.0,334658.0,333417.0,333128.0,333629.0,334362.0,334471.0,335042.0,336066.0,336988.0
7139,95650,CA,Loomis,"Sacramento-Roseville-Folsom, CA",Placer County,600649.0,604619.0,607835.0,612292.0,616877.0,619250.0,616856.0,616178.0,616492.0,618829.0,619894.0,622757.0
7159,92585,CA,Menifee,"Riverside-San Bernardino-Ontario, CA",Riverside County,371842.0,373204.0,375216.0,376313.0,376490.0,376354.0,376769.0,376941.0,375961.0,377272.0,378226.0,382009.0
7177,92637,CA,Laguna Woods,"Los Angeles-Long Beach-Anaheim, CA",Orange County,437128.0,433150.0,427185.0,422585.0,418610.0,415087.0,413363.0,411242.0,408904.0,402069.0,399515.0,399591.0
7180,94305,CA,Stanford,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3126165.0,3066422.0,3026675.0,3027608.0,3019486.0,2998860.0,2984613.0,2998430.0,3030080.0,3066040.0,3097474.0,3129042.0
7200,94041,CA,Mountain View,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2002999.0,1980717.0,1966720.0,1958748.0,1941116.0,1919630.0,1893316.0,1879153.0,1881599.0,1885763.0,1889901.0,1895779.0
7220,90232,CA,Culver City,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1386376.0,1384518.0,1381521.0,1384017.0,1389709.0,1397310.0,1386004.0,1383312.0,1382468.0,1399583.0,1403987.0,1411835.0
7221,94618,CA,Oakland,"San Francisco-Oakland-Berkeley, CA",Alameda County,1532243.0,1529705.0,1533018.0,1534905.0,1532919.0,1540924.0,1570028.0,1596120.0,1616999.0,1614162.0,1611409.0,1617914.0
7245,95066,CA,Scotts Valley,"Santa Cruz-Watsonville, CA",Santa Cruz County,963290.0,969977.0,967069.0,971373.0,965273.0,965310.0,960298.0,955232.0,954061.0,956334.0,957891.0,956037.0
7266,94502,CA,Alameda,"San Francisco-Oakland-Berkeley, CA",Alameda County,959275.0,955917.0,958660.0,958782.0,958075.0,958259.0,966260.0,973730.0,981129.0,983646.0,983145.0,988208.0
7283,93402,CA,Los Osos,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,581700.0,580809.0,584010.0,587142.0,594202.0,595059.0,595014.0,596787.0,600885.0,604139.0,603487.0,602856.0
7336,93728,CA,Fresno,"Fresno, CA",Fresno County,183584.0,184351.0,185231.0,185399.0,185527.0,186134.0,188626.0,191389.0,193638.0,195031.0,195591.0,195656.0
7341,91208,CA,Glendale,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1038746.0,1035800.0,1032982.0,1030020.0,1028173.0,1029115.0,1022573.0,1021510.0,1023362.0,1033972.0,1039770.0,1044679.0
7357,93923,CA,Carmel-by-the-Sea,"Salinas, CA",Monterey County,1757180.0,1770951.0,1780219.0,1781185.0,1775396.0,1769963.0,1732374.0,1700070.0,1667654.0,1676065.0,1682286.0,1693832.0
7374,93648,CA,Parlier,"Fresno, CA",Fresno County,186999.0,188436.0,190894.0,193123.0,193730.0,194697.0,196322.0,198746.0,199385.0,200232.0,200682.0,201359.0
7377,95203,CA,Stockton,"Stockton, CA",San Joaquin County,241971.0,241045.0,242629.0,243573.0,245260.0,245525.0,245929.0,246465.0,247106.0,246873.0,246038.0,246493.0
7379,90248,CA,Gardena,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,586220.0,584287.0,582790.0,583169.0,583418.0,584534.0,583185.0,585363.0,589543.0,593357.0,596271.0,598041.0
7381,93950,CA,Pacific Grove,"Salinas, CA",Monterey County,979381.0,981454.0,981387.0,978378.0,972265.0,972753.0,965961.0,961432.0,954036.0,957193.0,960222.0,962430.0
7418,95388,CA,Winton,"Merced, CA",Merced County,216925.0,216770.0,217597.0,219338.0,221435.0,222792.0,222783.0,223282.0,223532.0,224275.0,224183.0,224331.0
7440,95742,CA,Rancho Cordova,"Sacramento-Roseville-Folsom, CA",Sacramento County,449882.0,449982.0,449831.0,451883.0,453830.0,455109.0,454668.0,453909.0,454618.0,455575.0,458697.0,461642.0
7481,92617,CA,Irvine,"Los Angeles-Long Beach-Anaheim, CA",Orange County,624900.0,617306.0,613687.0,614454.0,618469.0,624684.0,638500.0,655127.0,671216.0,679047.0,678711.0,675300.0
7487,91436,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1784278.0,1776010.0,1773050.0,1774349.0,1777841.0,1779657.0,1762709.0,1751263.0,1745224.0,1757205.0,1765030.0,1767902.0
7489,90623,CA,La Palma,"Los Angeles-Long Beach-Anaheim, CA",Orange County,743622.0,741966.0,743192.0,743791.0,745470.0,744947.0,744756.0,747251.0,752790.0,757865.0,759562.0,759896.0
7526,95422,CA,Clearlake,"Clearlake, CA",Lake County,158313.0,159001.0,159627.0,160150.0,161499.0,163707.0,167139.0,170456.0,172974.0,173200.0,173853.0,174621.0
7527,93636,CA,Madera,"Madera, CA",Madera County,359692.0,359749.0,359876.0,358888.0,359717.0,361735.0,363793.0,366544.0,369210.0,371124.0,372485.0,375238.0
7579,94542,CA,Hayward,"San Francisco-Oakland-Berkeley, CA",Alameda County,902327.0,898142.0,897068.0,895637.0,893261.0,893350.0,893976.0,894662.0,893434.0,893585.0,893573.0,898755.0
7585,96021,CA,Corning,"Red Bluff, CA",Tehama County,232677.0,233633.0,235228.0,237340.0,239473.0,240853.0,241412.0,241911.0,243135.0,245075.0,246881.0,248457.0
7589,93221,CA,Exeter,"Visalia, CA",Tulare County,234854.0,234748.0,234556.0,235428.0,236501.0,237231.0,235817.0,235168.0,235285.0,237518.0,237365.0,237531.0
7598,94960,CA,San Anselmo,"San Francisco-Oakland-Berkeley, CA",Marin County,1247245.0,1245161.0,1242073.0,1234602.0,1227158.0,1220551.0,1210035.0,1194098.0,1184266.0,1188013.0,1205889.0,1220649.0
7599,95437,CA,Fort Bragg,"Ukiah, CA",Mendocino County,447381.0,448848.0,445620.0,441328.0,436816.0,435663.0,433382.0,430176.0,427404.0,426014.0,422227.0,419302.0
7608,94705,CA,Berkeley,"San Francisco-Oakland-Berkeley, CA",Alameda County,1700872.0,1698622.0,1698656.0,1697020.0,1689753.0,1694458.0,1723165.0,1753101.0,1774270.0,1770734.0,1763698.0,1771541.0
7691,94612,CA,Oakland,"San Francisco-Oakland-Berkeley, CA",Alameda County,663876.0,659304.0,657415.0,655494.0,654700.0,657280.0,662868.0,666077.0,667951.0,664117.0,661309.0,661026.0
7762,96022,CA,Cottonwood,"Red Bluff, CA",Tehama County,270631.0,271487.0,275891.0,281397.0,287076.0,289193.0,289760.0,290346.0,291938.0,293643.0,295424.0,296618.0
7813,94019,CA,Half Moon Bay,"San Francisco-Oakland-Berkeley, CA",San Mateo County,1254449.0,1246195.0,1241171.0,1241676.0,1245020.0,1247274.0,1250866.0,1248070.0,1251519.0,1246114.0,1246850.0,1245872.0
7823,92250,CA,Holtville,"El Centro, CA",Imperial County,177085.0,176654.0,176430.0,176183.0,175825.0,175993.0,176492.0,176293.0,175324.0,175279.0,176319.0,178684.0
7869,93723,CA,Fresno,"Fresno, CA",Fresno County,357792.0,358444.0,359218.0,359033.0,358336.0,358166.0,359263.0,360368.0,360680.0,361239.0,361529.0,362259.0
7889,91105,CA,Pasadena,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1239425.0,1236671.0,1235101.0,1234875.0,1234424.0,1236743.0,1215958.0,1205775.0,1201501.0,1220204.0,1231601.0,1238172.0
7896,90716,CA,Hawaiian Gardens,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,422337.0,421965.0,420517.0,420029.0,421255.0,424469.0,428377.0,431789.0,434595.0,435071.0,436542.0,440466.0
7897,95326,CA,Hughson,"Modesto, CA",Stanislaus County,374892.0,374862.0,373755.0,376788.0,378172.0,379570.0,377743.0,378314.0,378502.0,381902.0,383205.0,385511.0
7910,92603,CA,Irvine,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1316831.0,1308952.0,1305596.0,1300948.0,1298422.0,1290612.0,1290049.0,1298452.0,1312997.0,1318787.0,1304446.0,1288454.0
7920,95130,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1501647.0,1474746.0,1453387.0,1440769.0,1432308.0,1417723.0,1402900.0,1387281.0,1386498.0,1379819.0,1380562.0,1383609.0
7923,92014,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1793707.0,1784695.0,1780140.0,1785122.0,1790318.0,1794476.0,1807501.0,1825424.0,1843327.0,1851407.0,1856483.0,1859568.0
7950,93622,CA,Firebaugh,"Fresno, CA",Fresno County,201125.0,202056.0,203600.0,204177.0,204368.0,205353.0,206938.0,206176.0,203576.0,203867.0,205395.0,208874.0
8024,93514,CA,Bishop,,Inyo County,442050.0,443461.0,443930.0,445132.0,446941.0,449691.0,,442406.0,438510.0,440317.0,441002.0,441856.0
8027,91377,CA,Oak Park,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,826227.0,824804.0,824774.0,827257.0,828948.0,828728.0,827143.0,828331.0,830192.0,832677.0,831698.0,834835.0
8033,91381,CA,,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,774311.0,771206.0,768376.0,767685.0,769356.0,773343.0,773614.0,775009.0,776509.0,780771.0,781918.0,784513.0
8036,94517,CA,Clayton,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,,,,,,,,,,,,
8127,93433,CA,Grover Beach,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,535309.0,535041.0,535442.0,534499.0,535701.0,532482.0,526922.0,524929.0,525675.0,528302.0,527493.0,526971.0
8131,93543,CA,Littlerock,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,295131.0,294873.0,294804.0,295412.0,296118.0,297204.0,296054.0,295791.0,296167.0,298360.0,299400.0,300401.0
8132,90305,CA,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,602450.0,600478.0,599424.0,599337.0,602480.0,606420.0,605165.0,604432.0,605149.0,608775.0,610139.0,612539.0
8184,95030,CA,Los Gatos,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2825161.0,2780588.0,2760981.0,2754318.0,2746596.0,2727364.0,2713210.0,2708005.0,2728699.0,2736895.0,2746919.0,2746252.0
8192,95540,CA,Fortuna,"Eureka-Arcata, CA",Humboldt County,316632.0,317128.0,316569.0,316983.0,316625.0,317080.0,315308.0,314556.0,313904.0,314609.0,315776.0,316870.0
8198,94507,CA,Alamo,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,1881246.0,1862368.0,1849503.0,1851424.0,1857358.0,1859712.0,1854403.0,1845018.0,1827481.0,1823818.0,1825851.0,1837792.0
8204,91978,CA,Spring Valley,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,515604.0,514470.0,515746.0,518314.0,519246.0,520560.0,522073.0,523146.0,523886.0,524705.0,526590.0,528841.0
8212,92567,CA,Nuevo,"Riverside-San Bernardino-Ontario, CA",Riverside County,351061.0,352560.0,354630.0,355599.0,355709.0,355118.0,357053.0,358686.0,359113.0,359377.0,359048.0,362221.0
8229,91108,CA,San Marino,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1998314.0,2008533.0,2015838.0,2040473.0,2062145.0,2095853.0,2113491.0,2142193.0,2171859.0,2200858.0,2225431.0,2248839.0
8236,95360,CA,Newman,"Modesto, CA",Stanislaus County,302487.0,303574.0,303507.0,306237.0,307067.0,307992.0,306028.0,306002.0,306000.0,309072.0,311651.0,314676.0
8245,95252,CA,Valley Springs,,Calaveras County,342128.0,344290.0,346250.0,345535.0,345024.0,343568.0,343920.0,344428.0,336150.0,337545.0,338522.0,
8247,95315,CA,Delhi,"Merced, CA",Merced County,265023.0,264113.0,262905.0,263497.0,264601.0,266487.0,267420.0,268616.0,268667.0,268778.0,268315.0,268532.0
8274,93241,CA,Lamont,"Bakersfield, CA",Kern County,138127.0,138905.0,139436.0,140116.0,141215.0,143220.0,144350.0,145541.0,145853.0,146450.0,147504.0,148249.0
8288,95490,CA,Willits,"Ukiah, CA",Mendocino County,310824.0,312474.0,310448.0,307426.0,304065.0,303802.0,303412.0,302524.0,300954.0,299821.0,296632.0,294611.0
8291,95817,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,360781.0,360478.0,360859.0,363650.0,368388.0,371546.0,372736.0,372345.0,373061.0,375145.0,378574.0,381682.0
8315,93301,CA,Bakersfield,"Bakersfield, CA",Kern County,191295.0,192996.0,193850.0,193975.0,194964.0,196661.0,197539.0,197813.0,197578.0,197830.0,198852.0,199695.0
8326,94108,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1152807.0,1154435.0,1153028.0,1150140.0,1152931.0,1154121.0,1142420.0,1132655.0,1121803.0,1129575.0,1131537.0,1143728.0
8339,90212,CA,Beverly Hills,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2559725.0,2545279.0,2534404.0,2539094.0,2554407.0,2566169.0,2504824.0,2458976.0,2419151.0,2455587.0,2465883.0,2480185.0
8362,95320,CA,Escalon,"Stockton, CA",San Joaquin County,406914.0,405953.0,408504.0,409385.0,411122.0,412335.0,412926.0,413742.0,413817.0,414223.0,415248.0,417938.0
8368,94920,CA,Tiburon,"San Francisco-Oakland-Berkeley, CA",Marin County,2820877.0,2818545.0,2810958.0,2786238.0,2782113.0,2787375.0,2768912.0,2725020.0,2690648.0,2681263.0,2694253.0,2697446.0
8391,95391,CA,Byron,"San Francisco-Oakland-Berkeley, CA",Alameda County,647539.0,646521.0,650652.0,650099.0,650305.0,648153.0,643583.0,639245.0,634516.0,633379.0,633873.0,637692.0
8457,90040,CA,Commerce,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,458835.0,458124.0,458160.0,458374.0,459196.0,459825.0,459010.0,458824.0,460920.0,464952.0,468414.0,471573.0
8466,95954,CA,Magalia,"Chico, CA",Butte County,232466.0,239831.0,245370.0,250125.0,253766.0,255872.0,255422.0,253230.0,251245.0,250801.0,251872.0,251941.0
8477,90293,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,844292.0,841401.0,837046.0,835679.0,836631.0,839992.0,836064.0,834663.0,835729.0,841355.0,843398.0,844888.0
8511,91502,CA,Burbank,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,620217.0,617921.0,616068.0,615778.0,616130.0,616965.0,614366.0,612522.0,613136.0,616166.0,618621.0,620481.0
8526,92657,CA,Newport Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2887283.0,2882971.0,2887934.0,2888713.0,2890226.0,2883446.0,2891131.0,2912931.0,2950789.0,2974882.0,2954525.0,2925474.0
8567,92408,CA,San Bernardino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,279318.0,280509.0,281946.0,283152.0,285283.0,286513.0,287074.0,287921.0,289828.0,292229.0,294444.0,295831.0
8605,94904,CA,Kentfield,"San Francisco-Oakland-Berkeley, CA",Marin County,1876258.0,1866064.0,1860388.0,1849437.0,1846918.0,1844835.0,1841767.0,1833984.0,1833724.0,1845874.0,1860429.0,1865078.0
8613,92625,CA,Newport Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2689498.0,2685997.0,2694569.0,2695285.0,2700994.0,2698419.0,2722925.0,2766289.0,2813265.0,2839809.0,2804573.0,2769835.0
8627,90755,CA,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,532025.0,530657.0,529777.0,529785.0,530377.0,530951.0,527710.0,525956.0,525611.0,529374.0,532108.0,534942.0
8651,93204,CA,Avenal,"Hanford-Corcoran, CA",Kings County,135070.0,136691.0,136547.0,137047.0,138578.0,139761.0,139460.0,136874.0,135682.0,135835.0,137002.0,139060.0
8656,92075,CA,Solana Beach,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1407107.0,1405066.0,1407118.0,1411626.0,1415745.0,1418163.0,1429458.0,1444268.0,1455800.0,1460433.0,1459608.0,1457633.0
8657,94707,CA,Berkeley,"San Francisco-Oakland-Berkeley, CA",Alameda County,1492324.0,1487626.0,1489986.0,1495402.0,1492847.0,1496734.0,1513195.0,1533017.0,1549077.0,1551625.0,1553227.0,1563519.0
8658,94709,CA,Berkeley,"San Francisco-Oakland-Berkeley, CA",Alameda County,1201227.0,1200676.0,1203758.0,1207033.0,1204317.0,1208505.0,1220933.0,1233159.0,1243982.0,1248786.0,1253257.0,1261079.0
8666,94065,CA,Redwood City,"San Francisco-Oakland-Berkeley, CA",San Mateo County,1613119.0,1598655.0,1587054.0,1579915.0,1573311.0,1569595.0,1569906.0,1565404.0,1565511.0,1556562.0,1554932.0,1553545.0
8691,93730,CA,Fresno,"Fresno, CA",Fresno County,477878.0,478239.0,480038.0,480349.0,479622.0,479043.0,480541.0,482529.0,482631.0,483389.0,483393.0,484256.0
8700,95453,CA,Lakeport,"Clearlake, CA",Lake County,292164.0,290885.0,289092.0,286681.0,285624.0,281201.0,277617.0,273979.0,274875.0,275421.0,276460.0,276377.0
8707,95605,CA,West Sacramento,"Sacramento-Roseville-Folsom, CA",Yolo County,297428.0,296328.0,298129.0,301411.0,304016.0,304276.0,304847.0,305739.0,305741.0,302609.0,299520.0,299456.0
8709,90402,CA,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4113116.0,4097794.0,4088675.0,4097683.0,4112930.0,4132340.0,4066309.0,4036869.0,4023765.0,4089705.0,4095617.0,4090555.0
8731,95948,CA,Gridley,"Chico, CA",Butte County,233511.0,241051.0,247051.0,250855.0,253701.0,256008.0,259020.0,261009.0,263369.0,264579.0,266924.0,267213.0
