,Unnamed: 0_x,City,Population_x,ViolentCrime_x,Murder_x,Rape_x,Robbery_x,AggAssault_x,PropertyCrime_x,Burglary_x,Theft_x,VehicleTheft_x,Arson_x,Unnamed: 0_y,ZIPCODE,State,Metro,CountyName,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,Unnamed: 0,Population_y,ViolentCrime_y,Murder_y,Rape_y,Robbery_y,AggAssault_y,PropertyCrime_y,Burglary_y,Theft_y,VehicleTheft_y,Arson_y
66,42,Blythe,19889.0,92.0,0.0,7.0,29.0,56.0,644.0,177.0,434.0,33.0,44.0,5553,92225,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,145719.0,146397.0,146887.0,148269.0,149200.0,150260.0,151771.0,153202.0,154277.0,153882.0,152882.0,152862.0,42,19889.0,92.0,0.0,7.0,29.0,56.0,644.0,177.0,434.0,33.0,44.0
67,43,Bradbury,1089.0,1.0,0.0,0.0,1.0,0.0,10.0,2.0,6.0,2.0,0.0,21788,91008,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1403946.0,1406684.0,1402558.0,1400295.0,1402438.0,1407124.0,1403480.0,1397689.0,1394011.0,1398437.0,1396746.0,1395358.0,43,1089.0,1.0,0.0,0.0,1.0,0.0,10.0,2.0,6.0,2.0,0.0
68,44,Brawley,26379.0,121.0,2.0,4.0,8.0,107.0,618.0,95.0,468.0,55.0,15.0,3570,92227,CA,"El Centro, CA",Imperial County,210539.0,210017.0,210487.0,212318.0,214339.0,217327.0,219267.0,220085.0,219082.0,218760.0,219107.0,220695.0,44,26379.0,121.0,2.0,4.0,8.0,107.0,618.0,95.0,468.0,55.0,15.0
69,45,Brea,44155.0,72.0,0.0,10.0,29.0,33.0,1450.0,169.0,1209.0,72.0,3.0,1432,92821,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,704745.0,702018.0,701239.0,700173.0,700400.0,699201.0,700526.0,703405.0,709267.0,712386.0,712118.0,710141.0,45,44155.0,72.0,0.0,10.0,29.0,33.0,1450.0,169.0,1209.0,72.0,3.0
70,45,Brea,44155.0,72.0,0.0,10.0,29.0,33.0,1450.0,169.0,1209.0,72.0,3.0,13316,92823,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,804834.0,802704.0,801024.0,800418.0,800352.0,800997.0,801694.0,804296.0,809173.0,812340.0,811260.0,808294.0,45,44155.0,72.0,0.0,10.0,29.0,33.0,1450.0,169.0,1209.0,72.0,3.0
71,46,Brentwood,65483.0,166.0,0.0,16.0,67.0,83.0,1335.0,142.0,1095.0,98.0,11.0,144,94513,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,645933.0,641007.0,635299.0,633561.0,634479.0,634301.0,634157.0,634699.0,636722.0,639549.0,642694.0,646729.0,46,65483.0,166.0,0.0,16.0,67.0,83.0,1335.0,142.0,1095.0,98.0,11.0
72,47,Brisbane,4746.0,10.0,0.0,2.0,0.0,8.0,137.0,64.0,52.0,21.0,1.0,13837,94005,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,1014442.0,1014421.0,1016309.0,1021161.0,1021475.0,1018868.0,1018818.0,1018512.0,1025331.0,1029898.0,1037527.0,1044057.0,47,4746.0,10.0,0.0,2.0,0.0,8.0,137.0,64.0,52.0,21.0,1.0
73,49,Buellton,5142.0,3.0,0.0,0.0,0.0,3.0,54.0,15.0,31.0,8.0,0.0,12645,93427,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara County,576565.0,578130.0,578613.0,580333.0,580623.0,582092.0,582899.0,587282.0,592053.0,598623.0,601570.0,605054.0,49,5142.0,3.0,0.0,0.0,0.0,3.0,54.0,15.0,31.0,8.0,0.0
74,50,Buena Park,82627.0,246.0,1.0,15.0,91.0,139.0,2061.0,230.0,1567.0,264.0,1.0,1009,90620,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,595070.0,593628.0,594017.0,593940.0,595480.0,595936.0,597969.0,600973.0,606448.0,609887.0,610681.0,609889.0,50,82627.0,246.0,1.0,15.0,91.0,139.0,2061.0,230.0,1567.0,264.0,1.0
75,50,Buena Park,82627.0,246.0,1.0,15.0,91.0,139.0,2061.0,230.0,1567.0,264.0,1.0,2255,90621,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,576998.0,575431.0,575594.0,576203.0,577776.0,577006.0,577883.0,579301.0,583835.0,586062.0,586043.0,584553.0,50,82627.0,246.0,1.0,15.0,91.0,139.0,2061.0,230.0,1567.0,264.0,1.0
76,51,Burbank,103738.0,189.0,1.0,11.0,54.0,123.0,2617.0,299.0,2107.0,211.0,4.0,3264,91505,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,818054.0,815534.0,812187.0,809252.0,809916.0,812173.0,812515.0,815049.0,818100.0,824006.0,825532.0,829284.0,51,103738.0,189.0,1.0,11.0,54.0,123.0,2617.0,299.0,2107.0,211.0,4.0
77,51,Burbank,103738.0,189.0,1.0,11.0,54.0,123.0,2617.0,299.0,2107.0,211.0,4.0,4660,91504,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,845955.0,844191.0,842144.0,841142.0,841306.0,843168.0,842438.0,847426.0,852619.0,860254.0,861794.0,864917.0,51,103738.0,189.0,1.0,11.0,54.0,123.0,2617.0,299.0,2107.0,211.0,4.0
78,51,Burbank,103738.0,189.0,1.0,11.0,54.0,123.0,2617.0,299.0,2107.0,211.0,4.0,5733,91501,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,852913.0,851068.0,847650.0,845754.0,844804.0,847059.0,844004.0,845190.0,848513.0,856834.0,860396.0,863899.0,51,103738.0,189.0,1.0,11.0,54.0,123.0,2617.0,299.0,2107.0,211.0,4.0
79,51,Burbank,103738.0,189.0,1.0,11.0,54.0,123.0,2617.0,299.0,2107.0,211.0,4.0,6586,91506,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,844587.0,843461.0,841839.0,839398.0,839108.0,841163.0,840107.0,841637.0,843971.0,850302.0,853175.0,858315.0,51,103738.0,189.0,1.0,11.0,54.0,123.0,2617.0,299.0,2107.0,211.0,4.0
80,51,Burbank,103738.0,189.0,1.0,11.0,54.0,123.0,2617.0,299.0,2107.0,211.0,4.0,8511,91502,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,620217.0,617921.0,616068.0,615778.0,616130.0,616965.0,614366.0,612522.0,613136.0,616166.0,618621.0,620481.0,51,103738.0,189.0,1.0,11.0,54.0,123.0,2617.0,299.0,2107.0,211.0,4.0
81,53,Calabasas,24016.0,35.0,1.0,6.0,15.0,13.0,331.0,81.0,226.0,24.0,1.0,4502,91302,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1435000.0,1428516.0,1422128.0,1416633.0,1414666.0,1415934.0,1403535.0,1398864.0,1397883.0,1411375.0,1418558.0,1427442.0,53,24016.0,35.0,1.0,6.0,15.0,13.0,331.0,81.0,226.0,24.0,1.0
82,54,Calexico,40327.0,94.0,0.0,3.0,21.0,70.0,894.0,244.0,470.0,180.0,56.0,2886,92231,CA,"El Centro, CA",Imperial County,219538.0,218867.0,219021.0,221001.0,222863.0,224557.0,225667.0,226094.0,224178.0,222799.0,222522.0,224996.0,54,40327.0,94.0,0.0,3.0,21.0,70.0,894.0,244.0,470.0,180.0,56.0
83,55,California City,14319.0,83.0,0.0,13.0,15.0,55.0,281.0,102.0,120.0,59.0,3.0,8946,93505,CA,"Bakersfield, CA",Kern County,163647.0,164389.0,164782.0,165010.0,166141.0,167336.0,168159.0,168932.0,168923.0,169194.0,169197.0,169589.0,55,14319.0,83.0,0.0,13.0,15.0,55.0,281.0,102.0,120.0,59.0,3.0
84,56,Calimesa,9073.0,22.0,0.0,0.0,7.0,15.0,280.0,51.0,193.0,36.0,0.0,8812,92320,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,361041.0,362290.0,363865.0,364425.0,363553.0,363154.0,364411.0,364822.0,364276.0,364618.0,365030.0,368246.0,56,9073.0,22.0,0.0,0.0,7.0,15.0,280.0,51.0,193.0,36.0,0.0
85,57,Calistoga,5341.0,6.0,0.0,0.0,0.0,6.0,70.0,7.0,54.0,9.0,0.0,10902,94515,CA,"Napa, CA",Napa County,975926.0,981550.0,988313.0,989976.0,996271.0,992321.0,979068.0,962413.0,954679.0,952581.0,944093.0,934310.0,57,5341.0,6.0,0.0,0.0,0.0,6.0,70.0,7.0,54.0,9.0,0.0
86,58,Camarillo,69628.0,58.0,0.0,22.0,16.0,20.0,817.0,100.0,676.0,41.0,2.0,1412,93010,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,624743.0,623958.0,624038.0,625434.0,626276.0,624469.0,622343.0,622536.0,624841.0,627672.0,628342.0,631006.0,58,69628.0,58.0,0.0,22.0,16.0,20.0,817.0,100.0,676.0,41.0,2.0
87,58,Camarillo,69628.0,58.0,0.0,22.0,16.0,20.0,817.0,100.0,676.0,41.0,2.0,1911,93012,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,609338.0,607961.0,607457.0,608420.0,608771.0,607394.0,604526.0,604057.0,605117.0,607609.0,608043.0,610329.0,58,69628.0,58.0,0.0,22.0,16.0,20.0,817.0,100.0,676.0,41.0,2.0
88,59,Campbell,42697.0,89.0,0.0,22.0,21.0,46.0,1357.0,209.0,990.0,158.0,13.0,1168,95008,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1369859.0,1345623.0,1327783.0,1321520.0,1313763.0,1300991.0,1285498.0,1274478.0,1278075.0,1277599.0,1282313.0,1285906.0,59,42697.0,89.0,0.0,22.0,21.0,46.0,1357.0,209.0,990.0,158.0,13.0
89,61,Capitola,10101.0,30.0,0.0,3.0,6.0,21.0,528.0,53.0,454.0,21.0,2.0,10019,95010,CA,"Santa Cruz-Watsonville, CA",Santa Cruz County,871426.0,874186.0,872687.0,880016.0,880666.0,882571.0,880804.0,875100.0,876068.0,878338.0,879155.0,876718.0,61,10101.0,30.0,0.0,3.0,6.0,21.0,528.0,53.0,454.0,21.0,2.0
90,62,Carlsbad,117220.0,240.0,3.0,40.0,39.0,158.0,2135.0,297.0,1671.0,167.0,11.0,1325,92009,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,902593.0,898967.0,898952.0,904540.0,906674.0,908679.0,911526.0,914348.0,915215.0,915078.0,917264.0,919835.0,62,117220.0,240.0,3.0,40.0,39.0,158.0,2135.0,297.0,1671.0,167.0,11.0
91,62,Carlsbad,117220.0,240.0,3.0,40.0,39.0,158.0,2135.0,297.0,1671.0,167.0,11.0,3984,92008,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,900981.0,896967.0,897292.0,901175.0,904501.0,905990.0,910476.0,913757.0,915280.0,914886.0,916911.0,919983.0,62,117220.0,240.0,3.0,40.0,39.0,158.0,2135.0,297.0,1671.0,167.0,11.0
92,62,Carlsbad,117220.0,240.0,3.0,40.0,39.0,158.0,2135.0,297.0,1671.0,167.0,11.0,5076,92011,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,951842.0,946799.0,945486.0,950437.0,952280.0,952574.0,953682.0,957632.0,959948.0,962653.0,967236.0,971712.0,62,117220.0,240.0,3.0,40.0,39.0,158.0,2135.0,297.0,1671.0,167.0,11.0
93,62,Carlsbad,117220.0,240.0,3.0,40.0,39.0,158.0,2135.0,297.0,1671.0,167.0,11.0,7066,92010,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,734908.0,731157.0,731848.0,736209.0,738657.0,740336.0,743174.0,745358.0,745998.0,746066.0,747984.0,751185.0,62,117220.0,240.0,3.0,40.0,39.0,158.0,2135.0,297.0,1671.0,167.0,11.0
94,64,Carpinteria,13514.0,11.0,1.0,0.0,3.0,7.0,155.0,19.0,116.0,20.0,0.0,6976,93013,CA,"Santa Maria-Santa Barbara, CA",Santa Barbara County,938513.0,940954.0,934706.0,932307.0,928815.0,933719.0,930479.0,929834.0,926265.0,928367.0,929505.0,932913.0,64,13514.0,11.0,1.0,0.0,3.0,7.0,155.0,19.0,116.0,20.0,0.0
95,65,Carson,91947.0,444.0,5.0,31.0,122.0,286.0,2004.0,328.0,1277.0,399.0,14.0,705,90745,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,523721.0,522759.0,522867.0,524582.0,526688.0,528354.0,527211.0,527074.0,528227.0,532062.0,535186.0,538214.0,65,91947.0,444.0,5.0,31.0,122.0,286.0,2004.0,328.0,1277.0,399.0,14.0
96,65,Carson,91947.0,444.0,5.0,31.0,122.0,286.0,2004.0,328.0,1277.0,399.0,14.0,4718,90746,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,575449.0,574315.0,574860.0,576743.0,579608.0,583282.0,584712.0,588550.0,592505.0,597131.0,598640.0,601374.0,65,91947.0,444.0,5.0,31.0,122.0,286.0,2004.0,328.0,1277.0,399.0,14.0
97,66,Cathedral City,55346.0,144.0,7.0,19.0,48.0,70.0,602.0,182.0,227.0,193.0,4.0,872,92234,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,304880.0,306606.0,309014.0,310304.0,311054.0,311945.0,314043.0,316307.0,318218.0,320418.0,321358.0,323655.0,66,55346.0,144.0,7.0,19.0,48.0,70.0,602.0,182.0,227.0,193.0,4.0
98,68,Ceres,49134.0,209.0,1.0,12.0,59.0,137.0,1158.0,239.0,628.0,291.0,20.0,1426,95307,CA,"Modesto, CA",Stanislaus County,303401.0,304365.0,304221.0,306717.0,308076.0,309296.0,308392.0,308592.0,308801.0,311200.0,312511.0,314179.0,68,49134.0,209.0,1.0,12.0,59.0,137.0,1158.0,239.0,628.0,291.0,20.0
99,69,Cerritos,50642.0,127.0,1.0,10.0,65.0,51.0,1634.0,314.0,1198.0,122.0,0.0,874,90703,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,736632.0,733805.0,730690.0,728699.0,728101.0,729109.0,725658.0,724915.0,726189.0,731211.0,733386.0,735165.0,69,50642.0,127.0,1.0,10.0,65.0,51.0,1634.0,314.0,1198.0,122.0,0.0
100,70,Chico,95826.0,557.0,0.0,100.0,104.0,353.0,2406.0,272.0,1753.0,381.0,48.0,1904,95926,CA,"Chico, CA",Butte County,339094.0,348969.0,355511.0,358865.0,361373.0,365214.0,369119.0,371775.0,373691.0,375998.0,378058.0,378143.0,70,95826.0,557.0,0.0,100.0,104.0,353.0,2406.0,272.0,1753.0,381.0,48.0
101,70,Chico,95826.0,557.0,0.0,100.0,104.0,353.0,2406.0,272.0,1753.0,381.0,48.0,1928,95928,CA,"Chico, CA",Butte County,351610.0,361768.0,368361.0,372836.0,376938.0,381714.0,386264.0,388954.0,390736.0,392541.0,394695.0,394332.0,70,95826.0,557.0,0.0,100.0,104.0,353.0,2406.0,272.0,1753.0,381.0,48.0
102,70,Chico,95826.0,557.0,0.0,100.0,104.0,353.0,2406.0,272.0,1753.0,381.0,48.0,2164,95973,CA,"Chico, CA",Butte County,382269.0,394213.0,401971.0,406959.0,411077.0,416178.0,421260.0,425201.0,428355.0,431424.0,434546.0,435056.0,70,95826.0,557.0,0.0,100.0,104.0,353.0,2406.0,272.0,1753.0,381.0,48.0
103,71,Chino,93348.0,329.0,3.0,35.0,96.0,195.0,2224.0,376.0,1649.0,199.0,5.0,55,91710,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,495790.0,496038.0,496623.0,496768.0,497900.0,498271.0,497324.0,497333.0,497561.0,499499.0,501259.0,503229.0,71,93348.0,329.0,3.0,35.0,96.0,195.0,2224.0,376.0,1649.0,199.0,5.0
104,71,Chino,93348.0,329.0,3.0,35.0,96.0,195.0,2224.0,376.0,1649.0,199.0,5.0,11478,91708,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,492156.0,491256.0,490338.0,489761.0,489776.0,489491.0,487628.0,486370.0,485224.0,486303.0,487772.0,489359.0,71,93348.0,329.0,3.0,35.0,96.0,195.0,2224.0,376.0,1649.0,199.0,5.0
105,72,Chino Hills,84577.0,95.0,1.0,10.0,20.0,64.0,891.0,222.0,606.0,63.0,5.0,112,91709,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,668385.0,668404.0,669250.0,669530.0,671162.0,670880.0,669458.0,669339.0,670401.0,673664.0,675963.0,678016.0,72,84577.0,95.0,1.0,10.0,20.0,64.0,891.0,222.0,606.0,63.0,5.0
106,73,Chowchilla,18792.0,39.0,0.0,2.0,3.0,34.0,234.0,71.0,109.0,54.0,7.0,5674,93610,CA,"Madera, CA",Madera County,247407.0,248355.0,248696.0,248969.0,250222.0,252002.0,253384.0,254898.0,256863.0,258078.0,259825.0,262320.0,73,18792.0,39.0,0.0,2.0,3.0,34.0,234.0,71.0,109.0,54.0,7.0
107,74,Chula Vista,275230.0,904.0,3.0,61.0,265.0,575.0,3816.0,486.0,2503.0,827.0,36.0,40,91911,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,464532.0,462456.0,461680.0,464026.0,465841.0,469057.0,471981.0,473607.0,473719.0,474133.0,476608.0,479116.0,74,275230.0,904.0,3.0,61.0,265.0,575.0,3816.0,486.0,2503.0,827.0,36.0
108,74,Chula Vista,275230.0,904.0,3.0,61.0,265.0,575.0,3816.0,486.0,2503.0,827.0,36.0,151,91910,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,497819.0,496087.0,496923.0,500032.0,502528.0,504823.0,507676.0,509776.0,510959.0,511842.0,514099.0,516209.0,74,275230.0,904.0,3.0,61.0,265.0,575.0,3816.0,486.0,2503.0,827.0,36.0
109,74,Chula Vista,275230.0,904.0,3.0,61.0,265.0,575.0,3816.0,486.0,2503.0,827.0,36.0,806,91913,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,548837.0,546740.0,546044.0,548136.0,549653.0,551589.0,553954.0,555325.0,555379.0,555951.0,558169.0,561136.0,74,275230.0,904.0,3.0,61.0,265.0,575.0,3816.0,486.0,2503.0,827.0,36.0
110,74,Chula Vista,275230.0,904.0,3.0,61.0,265.0,575.0,3816.0,486.0,2503.0,827.0,36.0,2820,91915,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,524695.0,522563.0,521645.0,523547.0,524974.0,526978.0,529808.0,531815.0,532154.0,533049.0,535289.0,538399.0,74,275230.0,904.0,3.0,61.0,265.0,575.0,3816.0,486.0,2503.0,827.0,36.0
111,74,Chula Vista,275230.0,904.0,3.0,61.0,265.0,575.0,3816.0,486.0,2503.0,827.0,36.0,8912,91914,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,695856.0,693562.0,693032.0,695101.0,695343.0,695965.0,697936.0,699166.0,698173.0,697631.0,699337.0,702407.0,74,275230.0,904.0,3.0,61.0,265.0,575.0,3816.0,486.0,2503.0,827.0,36.0
112,75,Citrus Heights,88496.0,313.0,1.0,46.0,76.0,190.0,2248.0,372.0,1607.0,269.0,7.0,1181,95610,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,355239.0,355065.0,354685.0,356290.0,358357.0,360192.0,360916.0,361076.0,362208.0,363962.0,367284.0,370456.0,75,88496.0,313.0,1.0,46.0,76.0,190.0,2248.0,372.0,1607.0,269.0,7.0
113,75,Citrus Heights,88496.0,313.0,1.0,46.0,76.0,190.0,2248.0,372.0,1607.0,269.0,7.0,1750,95621,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,319404.0,319525.0,319733.0,321420.0,323177.0,324526.0,324775.0,324668.0,325573.0,326896.0,330072.0,332961.0,75,88496.0,313.0,1.0,46.0,76.0,190.0,2248.0,372.0,1607.0,269.0,7.0
114,76,Claremont,36681.0,51.0,0.0,6.0,23.0,22.0,774.0,191.0,552.0,31.0,7.0,2203,91711,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,684082.0,680625.0,678291.0,677238.0,679271.0,682590.0,682533.0,682727.0,683305.0,685989.0,688016.0,689980.0,76,36681.0,51.0,0.0,6.0,23.0,22.0,774.0,191.0,552.0,31.0,7.0
115,77,Clayton,12356.0,1.0,0.0,0.0,1.0,0.0,155.0,14.0,137.0,4.0,0.0,8036,94517,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,,,,,,,,,,,,,77,12356.0,1.0,0.0,0.0,1.0,0.0,155.0,14.0,137.0,4.0,0.0
116,78,Clearlake,15400.0,119.0,1.0,19.0,36.0,63.0,460.0,146.0,210.0,104.0,11.0,7526,95422,CA,"Clearlake, CA",Lake County,158313.0,159001.0,159627.0,160150.0,161499.0,163707.0,167139.0,170456.0,172974.0,173200.0,173853.0,174621.0,78,15400.0,119.0,1.0,19.0,36.0,63.0,460.0,146.0,210.0,104.0,11.0
117,78,Clearlake,15400.0,119.0,1.0,19.0,36.0,63.0,460.0,146.0,210.0,104.0,11.0,26984,95424,CA,"Clearlake, CA",Lake County,188240.0,188939.0,189254.0,190688.0,191530.0,192176.0,194266.0,197056.0,198793.0,199494.0,201110.0,204759.0,78,15400.0,119.0,1.0,19.0,36.0,63.0,460.0,146.0,210.0,104.0,11.0
118,79,Cloverdale,8910.0,16.0,0.0,1.0,0.0,15.0,116.0,25.0,87.0,4.0,1.0,9757,95425,CA,"Santa Rosa-Petaluma, CA",Sonoma County,559937.0,556734.0,553618.0,550759.0,549965.0,551185.0,551218.0,549920.0,547612.0,547934.0,545049.0,544317.0,79,8910.0,16.0,0.0,1.0,0.0,15.0,116.0,25.0,87.0,4.0,1.0
119,80,Clovis,114170.0,243.0,0.0,54.0,32.0,157.0,2276.0,307.0,1810.0,159.0,6.0,1365,93619,CA,"Fresno, CA",Fresno County,425960.0,426682.0,428505.0,428961.0,427902.0,427420.0,428551.0,430505.0,430604.0,431545.0,431868.0,432520.0,80,114170.0,243.0,0.0,54.0,32.0,157.0,2276.0,307.0,1810.0,159.0,6.0
120,80,Clovis,114170.0,243.0,0.0,54.0,32.0,157.0,2276.0,307.0,1810.0,159.0,6.0,1373,93611,CA,"Fresno, CA",Fresno County,334964.0,335656.0,337083.0,337196.0,335964.0,335404.0,336365.0,337696.0,337563.0,337920.0,337925.0,338401.0,80,114170.0,243.0,0.0,54.0,32.0,157.0,2276.0,307.0,1810.0,159.0,6.0
121,80,Clovis,114170.0,243.0,0.0,54.0,32.0,157.0,2276.0,307.0,1810.0,159.0,6.0,2292,93612,CA,"Fresno, CA",Fresno County,241009.0,242136.0,243448.0,243885.0,243412.0,243595.0,244454.0,245215.0,245235.0,246051.0,246740.0,247537.0,80,114170.0,243.0,0.0,54.0,32.0,157.0,2276.0,307.0,1810.0,159.0,6.0
122,80,Clovis,114170.0,243.0,0.0,54.0,32.0,157.0,2276.0,307.0,1810.0,159.0,6.0,15779,93626,CA,"Fresno, CA",Fresno County,446620.0,448263.0,451326.0,452572.0,452139.0,453517.0,456231.0,460225.0,461386.0,461422.0,460524.0,458755.0,80,114170.0,243.0,0.0,54.0,32.0,157.0,2276.0,307.0,1810.0,159.0,6.0
123,81,Coachella,46485.0,126.0,0.0,9.0,43.0,74.0,894.0,135.0,580.0,179.0,5.0,1210,92236,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,255701.0,257392.0,259386.0,260436.0,261330.0,262460.0,263697.0,264185.0,263538.0,263320.0,262937.0,264703.0,81,46485.0,126.0,0.0,9.0,43.0,74.0,894.0,135.0,580.0,179.0,5.0
124,82,Coalinga,16356.0,41.0,0.0,2.0,4.0,35.0,217.0,38.0,159.0,20.0,4.0,6074,93210,CA,"Fresno, CA",Fresno County,184500.0,186193.0,187563.0,187386.0,185628.0,184729.0,186302.0,188580.0,189742.0,189550.0,188968.0,188643.0,82,16356.0,41.0,0.0,2.0,4.0,35.0,217.0,38.0,159.0,20.0,4.0
125,84,Colton,55059.0,215.0,1.0,9.0,103.0,102.0,1517.0,317.0,836.0,364.0,8.0,410,92324,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,306817.0,307651.0,308695.0,309602.0,311014.0,312167.0,312303.0,313110.0,314026.0,316329.0,318073.0,319719.0,84,55059.0,215.0,1.0,9.0,103.0,102.0,1517.0,317.0,836.0,364.0,8.0
126,85,Colusa,5903.0,6.0,0.0,4.0,1.0,1.0,78.0,28.0,34.0,16.0,0.0,11131,95932,CA,,Colusa County,264894.0,266325.0,267757.0,268544.0,269688.0,270436.0,268428.0,266199.0,264363.0,265703.0,266771.0,267475.0,85,5903.0,6.0,0.0,4.0,1.0,1.0,78.0,28.0,34.0,16.0,0.0
127,86,Commerce,12804.0,138.0,1.0,5.0,49.0,83.0,1004.0,128.0,624.0,252.0,16.0,8457,90040,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,458835.0,458124.0,458160.0,458374.0,459196.0,459825.0,459010.0,458824.0,460920.0,464952.0,468414.0,471573.0,86,12804.0,138.0,1.0,5.0,49.0,83.0,1004.0,128.0,624.0,252.0,16.0
128,87,Compton,96638.0,1104.0,18.0,40.0,427.0,619.0,2346.0,334.0,1285.0,727.0,44.0,706,90221,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,414929.0,414713.0,414758.0,416642.0,418234.0,420561.0,420247.0,421666.0,424761.0,429283.0,432652.0,435220.0,87,96638.0,1104.0,18.0,40.0,427.0,619.0,2346.0,334.0,1285.0,727.0,44.0
129,87,Compton,96638.0,1104.0,18.0,40.0,427.0,619.0,2346.0,334.0,1285.0,727.0,44.0,847,90220,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,408385.0,407139.0,406119.0,406559.0,407235.0,409400.0,408959.0,409756.0,411718.0,415981.0,419954.0,422855.0,87,96638.0,1104.0,18.0,40.0,427.0,619.0,2346.0,334.0,1285.0,727.0,44.0
130,87,Compton,96638.0,1104.0,18.0,40.0,427.0,619.0,2346.0,334.0,1285.0,727.0,44.0,2897,90222,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,393356.0,392767.0,392137.0,392695.0,393682.0,395127.0,394865.0,395680.0,398252.0,402256.0,406094.0,408500.0,87,96638.0,1104.0,18.0,40.0,427.0,619.0,2346.0,334.0,1285.0,727.0,44.0
131,88,Concord,130615.0,541.0,2.0,67.0,234.0,238.0,4560.0,434.0,3512.0,614.0,23.0,1399,94521,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,613859.0,612274.0,606817.0,603408.0,601241.0,597714.0,593886.0,590221.0,591282.0,596546.0,602157.0,607216.0,88,130615.0,541.0,2.0,67.0,234.0,238.0,4560.0,434.0,3512.0,614.0,23.0
132,88,Concord,130615.0,541.0,2.0,67.0,234.0,238.0,4560.0,434.0,3512.0,614.0,23.0,1487,94520,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,354713.0,352870.0,349543.0,345059.0,344158.0,342161.0,341376.0,340052.0,343023.0,348711.0,355289.0,360281.0,88,130615.0,541.0,2.0,67.0,234.0,238.0,4560.0,434.0,3512.0,614.0,23.0
133,88,Concord,130615.0,541.0,2.0,67.0,234.0,238.0,4560.0,434.0,3512.0,614.0,23.0,3830,94518,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,576837.0,575804.0,572908.0,570719.0,569097.0,567834.0,571259.0,573421.0,576524.0,577197.0,580530.0,584973.0,88,130615.0,541.0,2.0,67.0,234.0,238.0,4560.0,434.0,3512.0,614.0,23.0
134,88,Concord,130615.0,541.0,2.0,67.0,234.0,238.0,4560.0,434.0,3512.0,614.0,23.0,5542,94519,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,528964.0,526126.0,522088.0,521226.0,523645.0,521317.0,516649.0,512738.0,515479.0,522461.0,527572.0,530402.0,88,130615.0,541.0,2.0,67.0,234.0,238.0,4560.0,434.0,3512.0,614.0,23.0
