lat,lon,acq_date,month,cities
33.156349,-115.612892,3/4/2019,3,Calipatria
33.15752,-115.607689,3/4/2019,3,Calipatria
33.166901,-115.529236,10/1/2019,10,Calipatria
33.167496,-115.524521,10/1/2019,10,Calipatria
33.171024,-115.525139,10/1/2019,10,Calipatria
33.172138,-115.561623,2/9/2019,2,Calipatria
33.17276,-115.557526,2/9/2019,2,Calipatria
33.1728,-115.5653,2/9/2019,2,Calipatria
33.173283,-115.86734,11/5/2019,11,Calipatria
33.173382,-115.553429,2/9/2019,2,Calipatria
33.173622,-115.870911,11/5/2019,11,Niland
33.1743,-115.5546,2/9/2019,2,Calipatria
33.175362,-115.87059,1/23/2019,1,Niland
33.186234,-115.488075,2/8/2019,2,Calipatria
33.187466,-115.429962,5/8/2019,5,Calipatria
33.189285,-115.430618,5/13/2019,5,Calipatria
33.1898,-115.462,5/11/2019,5,Calipatria
33.191761,-115.492599,6/4/2019,6,Calipatria
33.192,-115.4681,5/11/2019,5,Calipatria
33.194122,-115.4561,7/6/2019,7,Calipatria
33.20779,-115.487267,7/1/2019,7,Calipatria
33.215134,-116.663841,10/5/2019,10,Santa Ysabel
33.215614,-116.65844,10/5/2019,10,Santa Ysabel
33.217934,-116.660614,10/5/2019,10,Santa Ysabel
33.222786,-115.517326,7/4/2019,7,Niland
33.226128,-115.441299,10/3/2019,10,Calipatria
33.229,-115.5184,2/8/2019,2,Niland
33.229034,-115.50885,1/24/2019,1,Niland
33.2292,-115.551,8/26/2019,8,Niland
33.23003,-115.99324,5/30/2019,5,Borrego Springs
33.233593,-117.259827,10/19/2019,10,Vista
33.233742,-115.448036,2/22/2019,2,Niland
33.234158,-117.382263,9/21/2019,9,Oceanside
33.236507,-115.524414,2/8/2019,2,Niland
33.2387,-115.5487,8/26/2019,8,Niland
33.238773,-115.52179,2/8/2019,2,Niland
33.239193,-115.567497,8/27/2019,8,Niland
33.239777,-115.570282,8/28/2019,8,Niland
33.241859,-115.566666,8/27/2019,8,Niland
33.242672,-117.339821,10/1/2019,10,Oceanside
33.24601,-117.340492,10/1/2019,10,Oceanside
33.24823,-115.571526,8/28/2019,8,Niland
33.249943,-115.495644,1/19/2019,1,Niland
33.251511,-115.494644,1/19/2019,1,Niland
33.254845,-115.495399,1/19/2019,1,Niland
33.256496,-117.035172,2/11/2019,2,Valley Center
33.2566,-117.0261,2/11/2019,2,Valley Center
33.25687,-117.036217,2/19/2019,2,Valley Center
33.258087,-117.034622,2/11/2019,2,Valley Center
33.2581,-117.0371,2/8/2019,2,Valley Center
33.258324,-117.037148,4/9/2019,4,Valley Center
33.258419,-117.030647,2/11/2019,2,Valley Center
33.258503,-117.03566,4/9/2019,4,Valley Center
33.259033,-117.030785,2/11/2019,2,Valley Center
33.259373,-117.040443,2/8/2019,2,Valley Center
33.259388,-117.0355,3/25/2019,3,Valley Center
33.259499,-117.034325,3/19/2019,3,Valley Center
33.259876,-117.035568,3/20/2019,3,Valley Center
33.259975,-117.035713,2/8/2019,2,Valley Center
33.260044,-117.031113,3/18/2019,3,Valley Center
33.260616,-117.038231,3/25/2019,3,Valley Center
33.2609,-117.0271,10/25/2019,10,Valley Center
33.261063,-117.035881,4/2/2019,4,Valley Center
33.262043,-117.428368,10/15/2019,10,Oceanside
33.262451,-117.031715,2/7/2019,2,Valley Center
33.2625,-117.0221,10/25/2019,10,Valley Center
33.2633,-117.0135,10/25/2019,10,Valley Center
33.263443,-117.014832,10/25/2019,10,Valley Center
33.263477,-117.038391,4/2/2019,4,Valley Center
33.263542,-117.007072,10/25/2019,10,Valley Center
33.26368,-117.00853,10/25/2019,10,Valley Center
33.263779,-117.02742,1/29/2019,1,Valley Center
33.26379,-117.029762,2/6/2019,2,Valley Center
33.2649,-117.0085,10/25/2019,10,Valley Center
33.265114,-117.031136,4/1/2019,4,Valley Center
33.2653,-117.0217,1/21/2019,1,Valley Center
33.2952,-116.986633,6/10/2019,6,Valley Center
33.295948,-116.985161,6/10/2019,6,Valley Center
33.296,-116.9951,6/10/2019,6,Valley Center
33.296368,-115.557526,4/18/2019,4,Niland
33.298058,-116.910637,8/22/2019,8,Pauma Valley
33.2996,-115.5634,4/18/2019,4,Niland
33.29969,-115.528282,7/23/2019,7,Niland
33.300179,-116.985336,6/10/2019,6,Valley Center
33.300282,-115.528946,7/11/2019,7,Niland
33.300674,-115.531677,7/23/2019,7,Niland
33.3011,-115.5303,7/25/2019,7,Niland
33.301109,-115.527237,7/23/2019,7,Niland
33.301117,-115.532005,7/12/2019,7,Niland
33.301216,-115.534081,6/19/2019,6,Niland
33.303844,-115.528908,7/23/2019,7,Niland
33.304775,-115.530586,6/26/2019,6,Niland
33.327484,-117.401909,6/13/2019,6,Oceanside
33.328983,-117.399902,6/13/2019,6,Oceanside
33.333366,-117.401459,6/13/2019,6,Oceanside
33.334896,-117.377937,6/5/2019,6,Oceanside
33.336956,-117.504433,8/17/2019,8,San Clemente
33.337189,-117.500046,8/17/2019,8,San Clemente
33.338654,-117.375595,6/5/2019,6,Oceanside
33.338657,-117.37851,6/5/2019,6,Oceanside
33.339306,-117.373085,6/5/2019,6,Oceanside
33.343029,-117.370819,6/5/2019,6,Oceanside
33.343063,-117.373711,6/5/2019,6,Oceanside
33.368305,-117.372948,5/29/2019,5,Oceanside
33.369705,-117.367676,5/29/2019,5,Oceanside
33.372578,-117.380272,5/29/2019,5,Oceanside
33.372871,-117.375137,5/29/2019,5,Oceanside
33.374016,-117.374847,5/29/2019,5,Oceanside
33.374142,-117.427345,11/13/2019,11,Oceanside
33.374344,-117.397072,5/29/2019,5,Oceanside
33.375252,-117.37706,5/29/2019,5,Oceanside
33.375519,-117.372375,5/29/2019,5,Oceanside
33.376938,-117.387276,5/29/2019,5,Oceanside
33.37746,-117.405884,6/27/2019,6,Oceanside
33.3797,-117.4455,8/20/2019,8,Oceanside
33.380085,-117.357742,7/17/2019,7,Oceanside
33.380497,-117.379791,9/16/2019,9,Oceanside
33.382732,-117.388863,5/29/2019,5,Oceanside
33.383781,-117.355186,7/17/2019,7,Oceanside
33.3838,-117.3564,10/21/2019,10,Oceanside
33.385166,-115.647453,11/26/2019,11,Niland
33.386,-117.4648,8/20/2019,8,San Clemente
33.386024,-117.355789,10/21/2019,10,Oceanside
33.3877,-117.4538,8/20/2019,8,Oceanside
33.389248,-117.459839,8/20/2019,8,San Clemente
33.390522,-117.356361,10/21/2019,10,Oceanside
33.391293,-117.347336,10/23/2019,10,Oceanside
33.391895,-117.351929,10/23/2019,10,Oceanside
33.392605,-117.460625,8/20/2019,8,San Clemente
33.393196,-117.310783,6/20/2019,6,Oceanside
33.394794,-117.346733,10/23/2019,10,Oceanside
33.395397,-117.351295,10/23/2019,10,Oceanside
33.396576,-114.663315,2/25/2019,2,Cibola
33.4078,-117.4792,7/24/2019,7,San Clemente
33.4087,-117.4716,7/24/2019,7,San Clemente
33.408806,-116.852867,12/19/2019,12,Aguanga
33.410023,-117.477425,7/24/2019,7,San Clemente
33.41066,-117.473312,7/24/2019,7,San Clemente
33.414116,-117.44841,10/25/2019,10,San Clemente
33.418091,-117.486496,7/1/2019,7,San Clemente
33.42255,-117.48719,7/1/2019,7,San Clemente
33.424156,-117.489471,7/1/2019,7,San Clemente
33.4273,-117.4886,7/19/2019,7,San Clemente
33.427311,-117.488884,7/19/2019,7,San Clemente
33.427624,-117.396851,7/18/2019,7,Murrieta
33.428356,-117.401115,7/18/2019,7,Murrieta
33.430973,-117.396072,7/18/2019,7,Murrieta
33.43716,-117.40155,6/6/2019,6,Murrieta
33.437752,-117.477585,8/2/2019,8,San Clemente
33.4386,-117.4784,8/2/2019,8,San Clemente
33.44,-117.4671,8/2/2019,8,San Clemente
33.442196,-117.478477,8/2/2019,8,San Clemente
33.442673,-117.473328,8/2/2019,8,San Clemente
33.445751,-117.336365,9/21/2019,9,Murrieta
33.446,-116.0621,10/14/2019,10,Thermal
33.447132,-117.474091,8/2/2019,8,San Clemente
33.447838,-116.877335,10/31/2019,10,Aguanga
33.448067,-117.46402,8/2/2019,8,San Clemente
33.449768,-116.052536,10/14/2019,10,Thermal
33.451736,-116.057274,10/15/2019,10,Thermal
33.454243,-116.05397,10/14/2019,10,Thermal
33.456337,-117.588547,7/31/2019,7,San Clemente
33.458714,-117.412537,6/7/2019,6,Murrieta
33.476345,-114.640381,2/1/2019,2,Cibola
33.491783,-117.617989,9/20/2019,9,San Clemente
33.492744,-117.616051,8/25/2019,8,San Clemente
33.511753,-114.728165,2/11/2019,2,Cibola
33.5153,-116.7874,7/16/2019,7,Aguanga
33.517464,-114.726425,2/6/2019,2,Cibola
33.520802,-116.784378,7/16/2019,7,Aguanga
33.5259,-117.2672,9/5/2019,9,Murrieta
33.5263,-117.2756,9/5/2019,9,Murrieta
33.5287,-117.2616,9/5/2019,9,Murrieta
33.5291,-116.0853,3/22/2019,3,Thermal
33.5308,-116.0743,3/22/2019,3,Thermal
33.532055,-116.074348,3/22/2019,3,Thermal
33.532684,-116.072388,3/16/2019,3,Thermal
33.534035,-116.075089,3/16/2019,3,Thermal
33.534698,-116.069023,3/17/2019,3,Thermal
33.535141,-116.064819,3/17/2019,3,Thermal
33.5358,-117.2218,9/5/2019,9,Temecula
33.535999,-116.080078,3/22/2019,3,Thermal
33.536,-117.2699,9/5/2019,9,Murrieta
33.53648,-116.071266,3/16/2019,3,Thermal
33.537746,-116.081154,3/16/2019,3,Thermal
33.538391,-116.11972,3/28/2019,3,Thermal
33.5385,-117.2559,9/5/2019,9,Murrieta
33.538853,-116.077003,3/16/2019,3,Thermal
33.5402,-117.2272,9/5/2019,9,Temecula
33.5411,-116.0766,3/16/2019,3,Thermal
33.541142,-116.074692,3/16/2019,3,Thermal
33.541382,-116.082832,3/16/2019,3,Thermal
33.5414,-117.2519,9/5/2019,9,Murrieta
33.5417,-116.1864,1/7/2019,1,Thermal
33.541843,-116.118805,3/28/2019,3,Thermal
33.542,-116.1382,5/14/2019,5,Thermal
33.542126,-116.07383,3/16/2019,3,Thermal
33.542473,-116.083313,3/15/2019,3,Thermal
33.5429,-115.997459,12/11/2019,12,Mecca
33.543,-117.2412,9/5/2019,9,Temecula
33.543568,-116.075432,3/16/2019,3,Thermal
33.5436,-115.9892,12/9/2019,12,Mecca
33.543743,-116.069763,3/15/2019,3,Thermal
33.543892,-116.124855,5/14/2019,5,Thermal
33.543991,-116.062195,3/15/2019,3,Thermal
33.544239,-116.054642,3/15/2019,3,Mecca
33.5444,-117.2579,9/5/2019,9,Murrieta
33.5447,-116.1263,3/21/2019,3,Thermal
33.5448,-116.190422,1/8/2019,1,Thermal
33.544853,-116.080734,3/16/2019,3,Thermal
33.545624,-116.075294,3/18/2019,3,Thermal
33.5458,-116.1872,1/9/2019,1,Thermal
33.545933,-116.18821,1/9/2019,1,Thermal
33.546085,-116.18219,1/8/2019,1,Thermal
33.5461,-117.2725,9/5/2019,9,Murrieta
33.546322,-116.074791,3/17/2019,3,Thermal
33.546581,-115.994041,12/6/2019,12,Mecca
33.546841,-116.07225,3/16/2019,3,Thermal
33.546844,-116.123337,5/22/2019,5,Thermal
33.546886,-116.076241,3/16/2019,3,Thermal
33.5471,-117.2754,9/5/2019,9,Murrieta
33.54718,-117.248367,9/5/2019,9,Murrieta
33.547729,-117.26606,9/5/2019,9,Murrieta
33.548248,-116.07431,3/16/2019,3,Thermal
33.548279,-116.073822,3/16/2019,3,Thermal
33.548332,-116.078453,3/16/2019,3,Thermal
33.548355,-116.134895,5/14/2019,5,Thermal
33.548431,-117.261818,9/5/2019,9,Murrieta
33.548492,-116.082466,3/16/2019,3,Thermal
33.5485,-117.2587,9/5/2019,9,Murrieta
33.5487,-117.2646,9/5/2019,9,Murrieta
33.5487,-117.264,9/5/2019,9,Murrieta
33.548985,-117.265686,9/5/2019,9,Murrieta
33.549488,-116.12899,5/14/2019,5,Thermal
33.549805,-116.068481,3/15/2019,3,Thermal
33.5503,-117.2539,9/5/2019,9,Murrieta
33.550491,-116.127693,5/14/2019,5,Thermal
33.551,-117.2452,9/5/2019,9,Wildomar
33.551086,-117.253067,9/5/2019,9,Murrieta
33.551201,-117.245003,9/5/2019,9,Wildomar
33.551792,-117.24884,9/5/2019,9,Wildomar
33.5519,-117.2432,9/5/2019,9,Wildomar
33.553,-116.6525,12/19/2019,12,Anza
33.553024,-117.262245,9/5/2019,9,Murrieta
33.555115,-117.24968,9/5/2019,9,Wildomar
33.5552,-116.6385,12/16/2019,12,Anza
33.5556,-116.0124,1/8/2019,1,Mecca
33.556736,-116.010437,12/5/2019,12,Mecca
33.5569,-116.029587,12/17/2019,12,Mecca
33.557,-116.6497,12/16/2019,12,Anza
33.557049,-117.258858,9/5/2019,9,Murrieta
33.5576,-117.2666,9/5/2019,9,Murrieta
33.557739,-117.254707,9/5/2019,9,Wildomar
33.557789,-116.027077,12/17/2019,12,Mecca
33.5586,-117.2615,9/5/2019,9,Murrieta
33.5589,-117.2512,9/5/2019,9,Wildomar
33.559,-116.0232,12/20/2019,12,Mecca
33.559135,-117.24633,9/5/2019,9,Wildomar
33.5593,-117.2559,9/5/2019,9,Wildomar
33.559689,-117.263855,9/5/2019,9,Murrieta
33.5603,-116.029,12/20/2019,12,Mecca
33.5607,-114.6158,2/7/2019,2,Blythe
33.5609,-117.2452,9/5/2019,9,Wildomar
33.561,-117.2481,9/5/2019,9,Wildomar
33.561069,-117.255508,9/5/2019,9,Wildomar
33.562462,-117.247147,9/5/2019,9,Wildomar
33.5627,-116.0147,12/2/2019,12,Mecca
33.56316,-117.242928,9/5/2019,9,Wildomar
33.563709,-117.260468,9/5/2019,9,Wildomar
33.5641,-116.1438,10/15/2019,10,Thermal
33.5643,-116.0254,12/2/2019,12,Mecca
33.5656,-114.6152,2/6/2019,2,Blythe
33.5666,-117.2686,9/5/2019,9,Wildomar
33.56675,-116.080048,7/12/2019,7,Thermal
33.5671,-116.1512,5/30/2019,5,Thermal
33.5673,-116.1483,10/15/2019,10,Thermal
33.56797,-116.144249,5/31/2019,5,Thermal
33.5682,-117.2579,9/5/2019,9,Wildomar
33.568233,-116.023491,12/2/2019,12,Mecca
33.568451,-116.145264,5/30/2019,5,Thermal
33.5686,-116.1406,5/30/2019,5,Thermal
33.569199,-116.025421,11/27/2019,11,Mecca
33.5692,-116.1391,5/30/2019,5,Thermal
33.569569,-116.144852,6/3/2019,6,Thermal
33.570026,-116.143501,6/2/2019,6,Thermal
33.570717,-116.085815,7/12/2019,7,Thermal
33.57085,-116.14196,5/30/2019,5,Thermal
33.570896,-116.142586,6/1/2019,6,Thermal
33.57122,-116.048668,11/18/2019,11,Mecca
33.571281,-116.086479,3/29/2019,3,Thermal
33.571426,-116.143349,5/31/2019,5,Thermal
33.5715,-116.1495,5/31/2019,5,Thermal
33.571503,-116.046471,11/15/2019,11,Mecca
33.57151,-116.146889,6/1/2019,6,Thermal
33.571693,-116.144035,5/30/2019,5,Thermal
33.57172,-116.14537,5/30/2019,5,Thermal
33.57185,-116.145195,6/6/2019,6,Thermal
33.571945,-116.142464,10/15/2019,10,Thermal
33.572208,-116.149048,10/15/2019,10,Thermal
33.572266,-116.147942,5/31/2019,5,Thermal
33.572384,-116.143555,6/5/2019,6,Thermal
33.572765,-116.143867,5/30/2019,5,Thermal
33.572845,-116.14418,10/15/2019,10,Thermal
33.5737,-116.1551,10/16/2019,10,Thermal
33.573788,-116.147957,10/15/2019,10,Thermal
33.574,-116.1355,10/15/2019,10,Thermal
33.574112,-116.150047,10/15/2019,10,Thermal
33.5743,-116.1439,10/17/2019,10,Thermal
33.574394,-116.145142,10/15/2019,10,Thermal
33.574669,-116.147438,6/2/2019,6,Thermal
33.574718,-116.146317,10/16/2019,10,Thermal
33.574795,-116.149254,10/20/2019,10,Thermal
33.574883,-116.146202,6/1/2019,6,Thermal
33.574883,-116.142433,5/31/2019,5,Thermal
33.575016,-116.142792,10/18/2019,10,Thermal
33.575138,-116.04599,11/16/2019,11,Mecca
33.575409,-116.142357,10/15/2019,10,Thermal
33.575455,-116.146004,10/17/2019,10,Thermal
33.57547,-116.142845,9/4/2019,9,Thermal
33.5755,-116.1462,10/15/2019,10,Thermal
33.575645,-116.147583,10/18/2019,10,Thermal
33.575699,-116.144691,10/22/2019,10,Thermal
33.575699,-116.142487,5/30/2019,5,Thermal
33.5757,-116.0464,11/16/2019,11,Mecca
33.575722,-116.147049,5/31/2019,5,Thermal
33.576,-116.1531,5/30/2019,5,Thermal
33.576099,-116.143608,10/21/2019,10,Thermal
33.57621,-116.144501,10/15/2019,10,Thermal
33.576309,-116.147438,9/4/2019,9,Thermal
33.576344,-116.147285,10/21/2019,10,Thermal
33.5764,-116.1405,10/16/2019,10,Thermal
33.5764,-116.044,11/23/2019,11,Mecca
33.576443,-116.151108,10/15/2019,10,Thermal
33.5765,-116.1444,5/30/2019,5,Thermal
33.576984,-116.144836,10/17/2019,10,Thermal
33.577003,-116.138573,10/15/2019,10,Thermal
33.577034,-116.151726,10/15/2019,10,Thermal
33.577389,-116.143036,10/19/2019,10,Thermal
33.577477,-116.142845,10/20/2019,10,Thermal
33.5775,-116.1424,5/30/2019,5,Thermal
33.5778,-116.1434,10/16/2019,10,Thermal
33.577816,-116.14093,10/16/2019,10,Thermal
33.57795,-116.142326,10/15/2019,10,Thermal
33.578072,-116.140991,10/17/2019,10,Thermal
33.5781,-116.1461,10/16/2019,10,Thermal
33.578197,-116.145058,10/23/2019,10,Thermal
33.578392,-116.146736,10/15/2019,10,Thermal
33.578518,-116.142052,10/15/2019,10,Thermal
33.578571,-116.14212,10/18/2019,10,Thermal
33.57869,-116.14608,10/22/2019,10,Thermal
33.578693,-116.145126,10/16/2019,10,Thermal
33.578693,-116.143845,2/17/2019,2,Thermal
33.578777,-116.145195,10/17/2019,10,Thermal
33.578789,-116.148651,10/15/2019,10,Thermal
33.578861,-116.145195,10/18/2019,10,Thermal
33.578892,-116.146095,10/15/2019,10,Thermal
33.579155,-116.143791,10/22/2019,10,Thermal
33.579201,-116.146927,10/18/2019,10,Thermal
33.579708,-116.148636,10/15/2019,10,Thermal
33.579746,-116.141769,10/15/2019,10,Thermal
33.579815,-116.149513,10/15/2019,10,Thermal
33.579933,-116.150444,10/15/2019,10,Thermal
33.579964,-116.143745,10/15/2019,10,Thermal
33.580212,-116.145561,10/15/2019,10,Thermal
33.5805,-116.1499,10/15/2019,10,Thermal
33.581142,-116.144508,10/15/2019,10,Thermal
33.5822,-116.1726,10/15/2019,10,La Quinta
33.58279,-116.144051,10/15/2019,10,Thermal
33.5828,-116.1298,10/15/2019,10,Thermal
33.584156,-116.051224,11/14/2019,11,Mecca
33.5844,-116.1412,10/15/2019,10,Thermal
33.5849,-116.1563,10/15/2019,10,La Quinta
33.584923,-116.050545,11/15/2019,11,Mecca
33.585251,-116.055161,11/16/2019,11,Mecca
33.5854,-116.1482,10/15/2019,10,Thermal
33.585575,-116.047714,11/15/2019,11,Mecca
33.586788,-116.193497,9/4/2019,9,La Quinta
33.5874,-116.1948,6/27/2019,6,La Quinta
33.5887,-116.2012,5/31/2019,5,La Quinta
33.5891,-116.1946,9/4/2019,9,La Quinta
33.5893,-116.239,9/21/2019,9,La Quinta
33.5898,-116.1917,5/24/2019,5,La Quinta
33.5905,-116.1875,10/15/2019,10,La Quinta
33.5908,-116.2283,9/21/2019,9,La Quinta
33.592091,-116.229683,9/21/2019,9,La Quinta
33.5921,-116.1991,5/1/2019,5,La Quinta
33.592209,-114.740036,11/30/2019,11,Blythe
33.5927,-116.1941,5/13/2019,5,La Quinta
33.5928,-116.1955,5/8/2019,5,La Quinta
33.594,-116.187,10/8/2019,10,La Quinta
33.598763,-116.196121,8/1/2019,8,La Quinta
33.599258,-116.196381,8/1/2019,8,La Quinta
33.608242,-116.660545,3/25/2019,3,Mountain Center
33.610287,-117.82251,7/26/2019,7,Newport Coast
33.610481,-117.821968,11/5/2019,11,Newport Coast
33.6105,-117.823181,6/30/2019,6,Newport Coast
33.610703,-117.821335,11/6/2019,11,Newport Coast
33.610752,-117.821571,11/9/2019,11,Newport Coast
33.610779,-117.823181,9/12/2019,9,Newport Coast
33.610897,-117.820999,12/28/2019,12,Newport Coast
33.610905,-117.824303,12/27/2019,12,Newport Coast
33.610931,-117.820694,3/24/2019,3,Newport Coast
33.611103,-117.821259,12/15/2019,12,Newport Coast
33.611179,-117.822388,9/20/2019,9,Newport Coast
33.611183,-117.821846,10/2/2019,10,Newport Coast
33.611202,-117.823074,10/26/2019,10,Newport Coast
33.611202,-117.822815,9/9/2019,9,Newport Coast
33.611279,-117.824097,10/11/2019,10,Newport Coast
33.61132,-117.822731,6/29/2019,6,Newport Coast
33.61137,-117.821541,8/30/2019,8,Newport Coast
33.611393,-117.821434,1/3/2019,1,Newport Coast
33.611423,-117.824165,10/7/2019,10,Newport Coast
33.611427,-117.821815,4/7/2019,4,Newport Coast
33.611488,-117.823265,6/12/2019,6,Newport Coast
33.611595,-117.823318,3/26/2019,3,Newport Coast
33.611599,-117.822609,12/19/2019,12,Newport Coast
33.611629,-117.82299,1/13/2019,1,Newport Coast
33.611641,-117.824326,10/23/2019,10,Newport Coast
33.611656,-117.822632,1/22/2019,1,Newport Coast
33.611721,-117.824272,10/13/2019,10,Newport Coast
33.611725,-117.823029,4/18/2019,4,Newport Coast
33.611736,-117.820107,11/25/2019,11,Newport Coast
33.611759,-117.825516,12/5/2019,12,Newport Coast
33.611767,-117.820679,10/22/2019,10,Newport Coast
33.611786,-117.820671,5/21/2019,5,Newport Coast
33.611824,-117.821472,11/22/2019,11,Newport Coast
33.611839,-117.82399,1/28/2019,1,Newport Coast
33.611855,-117.821449,8/10/2019,8,Newport Coast
33.611862,-117.822433,2/18/2019,2,Newport Coast
33.611866,-117.823479,4/10/2019,4,Newport Coast
33.611885,-117.823219,12/9/2019,12,Newport Coast
33.611923,-117.822525,11/4/2019,11,Newport Coast
33.611938,-117.824547,8/29/2019,8,Newport Coast
33.611958,-117.823471,11/16/2019,11,Newport Coast
33.611961,-117.822906,1/24/2019,1,Newport Coast
33.611965,-117.820381,8/3/2019,8,Newport Coast
33.612034,-117.82135,5/2/2019,5,Newport Coast
33.612041,-117.822021,10/3/2019,10,Newport Coast
33.612049,-117.820435,10/20/2019,10,Newport Coast
33.612057,-117.824219,4/24/2019,4,Newport Coast
33.612072,-117.824028,11/8/2019,11,Newport Coast
33.612091,-117.820938,10/6/2019,10,Newport Coast
33.612099,-117.820213,1/25/2019,1,Newport Coast
33.612125,-117.821037,9/11/2019,9,Newport Coast
33.612213,-117.822578,2/20/2019,2,Newport Coast
33.612217,-117.820587,11/24/2019,11,Newport Coast
33.612228,-117.824341,1/22/2019,1,Newport Coast
33.612251,-117.821815,10/29/2019,10,Newport Coast
33.61227,-117.822197,8/2/2019,8,Newport Coast
33.612293,-117.821609,4/17/2019,4,Newport Coast
33.612297,-117.823341,9/5/2019,9,Newport Coast
33.612347,-117.822563,9/21/2019,9,Newport Coast
33.612354,-117.820282,11/12/2019,11,Newport Coast
33.61237,-117.819885,4/23/2019,4,Newport Coast
33.612396,-117.822334,6/11/2019,6,Newport Coast
33.612408,-117.825096,5/21/2019,5,Newport Coast
33.612453,-117.82531,9/22/2019,9,Newport Coast
33.612484,-117.82045,3/14/2019,3,Newport Coast
33.612488,-117.823021,1/19/2019,1,Newport Coast
33.612495,-117.823166,5/28/2019,5,Newport Coast
33.612518,-117.82164,9/13/2019,9,Newport Coast
33.612522,-117.822365,10/18/2019,10,Newport Coast
33.612556,-117.824303,4/9/2019,4,Newport Coast
33.612602,-117.825806,8/15/2019,8,Newport Coast
33.612602,-117.824715,12/5/2019,12,Newport Coast
33.612663,-117.824532,8/3/2019,8,Newport Coast
33.612701,-117.822372,10/15/2019,10,Newport Coast
33.612732,-117.821228,3/16/2019,3,Newport Coast
33.612743,-117.823082,8/5/2019,8,Newport Coast
33.612755,-117.823044,10/5/2019,10,Newport Coast
33.612797,-117.821976,6/29/2019,6,Newport Coast
33.612808,-117.820213,7/2/2019,7,Newport Coast
33.612827,-117.820747,10/27/2019,10,Newport Coast
33.612831,-117.824562,10/29/2019,10,Newport Coast
33.612831,-117.821594,8/24/2019,8,Newport Coast
33.612843,-117.822105,10/15/2019,10,Newport Coast
33.61285,-117.820312,3/29/2019,3,Newport Coast
33.612881,-117.824387,8/25/2019,8,Newport Coast
33.612911,-117.822388,3/17/2019,3,Newport Coast
33.612942,-117.823425,10/1/2019,10,Newport Coast
33.612961,-117.821709,8/14/2019,8,Newport Coast
33.612991,-117.820938,2/7/2019,2,Newport Coast
33.613022,-117.821609,9/18/2019,9,Newport Coast
33.61306,-117.821381,1/27/2019,1,Newport Coast
33.613075,-117.821678,7/31/2019,7,Newport Coast
33.613083,-117.824081,1/8/2019,1,Newport Coast
33.613091,-117.820831,10/19/2019,10,Newport Coast
33.61311,-117.820953,9/25/2019,9,Newport Coast
33.613121,-117.820259,11/25/2019,11,Newport Coast
33.613125,-117.824059,3/18/2019,3,Newport Coast
33.613125,-117.822166,9/18/2019,9,Newport Coast
33.613136,-117.821457,6/23/2019,6,Newport Coast
33.61319,-117.820297,8/4/2019,8,Newport Coast
33.613293,-117.82254,11/22/2019,11,Newport Coast
33.613297,-117.822937,5/25/2019,5,Newport Coast
33.613358,-117.823578,3/25/2019,3,Newport Coast
33.613358,-117.822441,9/10/2019,9,Newport Coast
33.613361,-117.824112,10/24/2019,10,Newport Coast
33.61338,-117.820694,4/14/2019,4,Newport Coast
33.613388,-117.822678,10/12/2019,10,Newport Coast
33.613407,-117.823219,9/17/2019,9,Newport Coast
33.613419,-117.820999,11/2/2019,11,Newport Coast
