ZIPCODE,City,Metro,CountyName,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019
92603,Irvine,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1316831,1308952,1305596,1300948,1298422,1290612,1290049,1298452,1312997,1318787,1304446,1288454
95130,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1501647,1474746,1453387,1440769,1432308,1417723,1402900,1387281,1386498,1379819,1380562,1383609
92014,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1793707,1784695,1780140,1785122,1790318,1794476,1807501,1825424,1843327,1851407,1856483,1859568
93622,Firebaugh,"Fresno, CA",Fresno County,201125,202056,203600,204177,204368,205353,206938,206176,203576,203867,205395,208874
91377,Oak Park,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,826227,824804,824774,827257,828948,828728,827143,828331,830192,832677,831698,834835
93433,Grover Beach,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,535309,535041,535442,534499,535701,532482,526922,524929,525675,528302,527493,526971
93543,Littlerock,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,295131,294873,294804,295412,296118,297204,296054,295791,296167,298360,299400,300401
90305,Inglewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,602450,600478,599424,599337,602480,606420,605165,604432,605149,608775,610139,612539
95030,Los Gatos,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2825161,2780588,2760981,2754318,2746596,2727364,2713210,2708005,2728699,2736895,2746919,2746252
95540,Fortuna,"Eureka-Arcata, CA",Humboldt County,316632,317128,316569,316983,316625,317080,315308,314556,313904,314609,315776,316870
94507,Alamo,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,1881246,1862368,1849503,1851424,1857358,1859712,1854403,1845018,1827481,1823818,1825851,1837792
91978,Spring Valley,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,515604,514470,515746,518314,519246,520560,522073,523146,523886,524705,526590,528841
92567,Nuevo,"Riverside-San Bernardino-Ontario, CA",Riverside County,351061,352560,354630,355599,355709,355118,357053,358686,359113,359377,359048,362221
91108,San Marino,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1998314,2008533,2015838,2040473,2062145,2095853,2113491,2142193,2171859,2200858,2225431,2248839
95360,Newman,"Modesto, CA",Stanislaus County,302487,303574,303507,306237,307067,307992,306028,306002,306000,309072,311651,314676
95315,Delhi,"Merced, CA",Merced County,265023,264113,262905,263497,264601,266487,267420,268616,268667,268778,268315,268532
93241,Lamont,"Bakersfield, CA",Kern County,138127,138905,139436,140116,141215,143220,144350,145541,145853,146450,147504,148249
95490,Willits,"Ukiah, CA",Mendocino County,310824,312474,310448,307426,304065,303802,303412,302524,300954,299821,296632,294611
95817,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,360781,360478,360859,363650,368388,371546,372736,372345,373061,375145,378574,381682
93301,Bakersfield,"Bakersfield, CA",Kern County,191295,192996,193850,193975,194964,196661,197539,197813,197578,197830,198852,199695
94108,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1152807,1154435,1153028,1150140,1152931,1154121,1142420,1132655,1121803,1129575,1131537,1143728
90212,Beverly Hills,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2559725,2545279,2534404,2539094,2554407,2566169,2504824,2458976,2419151,2455587,2465883,2480185
95320,Escalon,"Stockton, CA",San Joaquin County,406914,405953,408504,409385,411122,412335,412926,413742,413817,414223,415248,417938
94920,Tiburon,"San Francisco-Oakland-Berkeley, CA",Marin County,2820877,2818545,2810958,2786238,2782113,2787375,2768912,2725020,2690648,2681263,2694253,2697446
95391,Byron,"San Francisco-Oakland-Berkeley, CA",Alameda County,647539,646521,650652,650099,650305,648153,643583,639245,634516,633379,633873,637692
90040,Commerce,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,458835,458124,458160,458374,459196,459825,459010,458824,460920,464952,468414,471573
95954,Magalia,"Chico, CA",Butte County,232466,239831,245370,250125,253766,255872,255422,253230,251245,250801,251872,251941
90293,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,844292,841401,837046,835679,836631,839992,836064,834663,835729,841355,843398,844888
91502,Burbank,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,620217,617921,616068,615778,616130,616965,614366,612522,613136,616166,618621,620481
92657,Newport Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2887283,2882971,2887934,2888713,2890226,2883446,2891131,2912931,2950789,2974882,2954525,2925474
92408,San Bernardino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,279318,280509,281946,283152,285283,286513,287074,287921,289828,292229,294444,295831
94904,Kentfield,"San Francisco-Oakland-Berkeley, CA",Marin County,1876258,1866064,1860388,1849437,1846918,1844835,1841767,1833984,1833724,1845874,1860429,1865078
92625,Newport Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2689498,2685997,2694569,2695285,2700994,2698419,2722925,2766289,2813265,2839809,2804573,2769835
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,532025,530657,529777,529785,530377,530951,527710,525956,525611,529374,532108,534942
93204,Avenal,"Hanford-Corcoran, CA",Kings County,135070,136691,136547,137047,138578,139761,139460,136874,135682,135835,137002,139060
92075,Solana Beach,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1407107,1405066,1407118,1411626,1415745,1418163,1429458,1444268,1455800,1460433,1459608,1457633
94707,Berkeley,"San Francisco-Oakland-Berkeley, CA",Alameda County,1492324,1487626,1489986,1495402,1492847,1496734,1513195,1533017,1549077,1551625,1553227,1563519
94709,Berkeley,"San Francisco-Oakland-Berkeley, CA",Alameda County,1201227,1200676,1203758,1207033,1204317,1208505,1220933,1233159,1243982,1248786,1253257,1261079
94065,Redwood City,"San Francisco-Oakland-Berkeley, CA",San Mateo County,1613119,1598655,1587054,1579915,1573311,1569595,1569906,1565404,1565511,1556562,1554932,1553545
93730,Fresno,"Fresno, CA",Fresno County,477878,478239,480038,480349,479622,479043,480541,482529,482631,483389,483393,484256
95453,Lakeport,"Clearlake, CA",Lake County,292164,290885,289092,286681,285624,281201,277617,273979,274875,275421,276460,276377
95605,West Sacramento,"Sacramento-Roseville-Folsom, CA",Yolo County,297428,296328,298129,301411,304016,304276,304847,305739,305741,302609,299520,299456
90402,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,4113116,4097794,4088675,4097683,4112930,4132340,4066309,4036869,4023765,4089705,4095617,4090555
95948,Gridley,"Chico, CA",Butte County,233511,241051,247051,250855,253701,256008,259020,261009,263369,264579,266924,267213
91207,Glendale,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1115150,1112027,1108060,1104440,1102992,1102417,1091891,1088540,1090185,1101022,1106844,1113006
95953,Live Oak,"Yuba City, CA",Sutter County,260570,262271,262312,263362,264857,264502,266353,265791,268900,268526,269109,267908
92313,Grand Terrace,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,370311,370710,371021,371535,372624,372540,370756,370392,371081,373372,374899,376679
94708,Berkeley,"San Francisco-Oakland-Berkeley, CA",Alameda County,1457627,1450371,1450918,1447402,1445987,1450427,1473722,1496507,1512224,1515323,1515241,1523018
92320,Calimesa,"Riverside-San Bernardino-Ontario, CA",Riverside County,361041,362290,363865,364425,363553,363154,364411,364822,364276,364618,365030,368246
90013,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,605613,603556,599445,595759,592677,590095,584349,579307,579437,583341,586184,587810
91914,Chula Vista,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,695856,693562,693032,695101,695343,695965,697936,699166,698173,697631,699337,702407
93647,Orosi,"Visalia, CA",Tulare County,180183,180004,180177,181074,182384,183098,182731,183412,184911,187525,188097,188385
95832,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,272639,273982,275041,277713,279956,281901,282580,282966,283816,284922,287557,290396
93505,California City,"Bakersfield, CA",Kern County,163647,164389,164782,165010,166141,167336,168159,168932,168923,169194,169197,169589
93442,Morro Bay,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,666002,661859,662864,664522,670488,670748,666271,666373,669182,674161,674975,675738
96019,Shasta Lake,"Redding, CA",Shasta County,208739,210565,212017,213078,214214,216229,217375,218163,218601,219404,219848,220922
92007,Encinitas,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1300290,1296887,1298590,1307738,1316264,1324152,1336271,1352465,1365286,1374156,1378914,1383803
90010,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,886228,881447,877341,872624,870926,871228,867737,865989,865378,870390,873094,872418
95119,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1046341,1028750,1013857,1005551,996572,984679,976057,972386,981577,983345,986209,987595
94931,Cotati,"Santa Rosa-Petaluma, CA",Sonoma County,580157,576160,573400,569899,570653,573481,573288,572036,569130,569508,566414,564821
91024,Sierra Madre,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1038524,1036431,1032412,1030536,1029176,1032564,1028703,1029126,1029094,1035796,1037342,1038566
91935,Jamul,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,670847,667919,667632,668166,666066,664378,667206,669470,669356,667956,668960,671643
94965,Sausalito,"San Francisco-Oakland-Berkeley, CA",Marin County,1282488,1273612,1267576,1264814,1264944,1269511,1268227,1259387,1252216,1250461,1254753,1258140
94925,Corte Madera,"San Francisco-Oakland-Berkeley, CA",Marin County,1453831,1450257,1445251,1441462,1443701,1444166,1433894,1426479,1424428,1432672,1435034,1431626
93109,Santa Barbara,"Santa Maria-Santa Barbara, CA",Santa Barbara County,1400761,1406805,1406263,1405110,1400634,1395138,1375576,1365081,1360436,1367663,1369343,1367949
95814,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,517438,519055,519733,522295,524200,525662,524656,521738,521311,520605,524291,527638
95073,Soquel,"Santa Cruz-Watsonville, CA",Santa Cruz County,982547,987422,985960,988881,983039,981810,976509,968638,965133,967399,968189,966709
94105,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1272209,1276982,1277050,1274161,1279922,1284644,1280144,1272846,1266092,1273376,1277483,1291462
95386,Waterford,"Modesto, CA",Stanislaus County,281143,281440,281168,283168,283499,284270,283462,284180,284249,286427,287711,290009
92610,Lake Forest,"Los Angeles-Long Beach-Anaheim, CA",Orange County,765012,762260,761100,759566,759695,757851,757819,758461,763090,765079,764379,761431
93614,Coarsegold,"Madera, CA",Madera County,302044,302520,302839,302303,302655,302954,302810,302358,302541,303470,304520,306355
95694,Winters,"Sacramento-Roseville-Folsom, CA",Yolo County,450361,448372,450536,456441,459165,459153,458321,460469,460759,459622,458168,458471
95368,Salida,"Modesto, CA",Stanislaus County,336059,337275,337187,340094,341881,344260,344404,346131,346993,349942,351245,353634
93701,Fresno,"Fresno, CA",Fresno County,143559,143467,143771,144270,145274,147077,150046,152188,153522,155025,157293,158952
92252,Joshua Tree,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,224916,227565,229707,231264,233998,236611,238573,239557,241341,243570,245170,245492
95322,Gustine,"Merced, CA",Merced County,288534,287742,287789,289921,292711,294207,294161,294348,294295,294387,294332,294708
93620,Dos Palos,"Merced, CA",Merced County,224738,225371,225843,227388,227809,228051,228292,228849,229070,229174,230443,231403
93721,Fresno,"Fresno, CA",Fresno County,110561,111705,113494,114261,114512,114224,115274,116356,116574,116534,116708,117513
95012,Moss Landing,"Salinas, CA",Monterey County,500241,507417,507042,505999,504657,507267,510454,513310,514040,515015,515279,516275
95064,Santa Cruz,"Santa Cruz-Watsonville, CA",Santa Cruz County,729496,725735,718219,720418,720793,721698,711265,694100,680251,678470,682784,687066
95451,Kelseyville,"Clearlake, CA",Lake County,300762,300947,300065,298828,297815,291746,287920,285109,288562,288830,288914,287754
94158,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1352395,1361222,1363356,1359582,1365848,1372956,1371358,1365369,1364047,1378761,1391068,1411415
95425,Cloverdale,"Santa Rosa-Petaluma, CA",Sonoma County,559937,556734,553618,550759,549965,551185,551218,549920,547612,547934,545049,544317
93286,Woodlake,"Visalia, CA",Tulare County,186907,187346,187750,188957,190330,191061,190324,190533,192190,195580,196760,197503
92676,Silverado,"Los Angeles-Long Beach-Anaheim, CA",Orange County,675416,673447,674809,676072,677634,672983,671563,673591,681909,687279,683850,678245
94505,Discovery Bay,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,622822,619169,614701,612835,613193,612554,613981,614828,617921,620334,623525,626161
95006,Boulder Creek,"Santa Cruz-Watsonville, CA",Santa Cruz County,619883,621237,618193,620580,619472,622843,624039,621325,616537,615350,614245,613342
93108,Montecito,"Santa Maria-Santa Barbara, CA",Santa Barbara County,3085747,3083402,3071065,3069458,3066723,3072185,3062105,3069010,3068126,3077370,3069257,3067038
93640,Mendota,"Fresno, CA",Fresno County,199911,200388,198970,197242,197318,199818,203483,205954,206743,208023,209804,212127
95033,Lexington Hills,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1215948,1214691,1208184,1212524,1209677,1207231,1198682,1190673,1192289,1197085,1200312,1200973
95713,Colfax,"Sacramento-Roseville-Folsom, CA",Placer County,383901,385681,386661,388155,390574,391570,389600,389224,389644,390991,391224,392236
93646,Orange Cove,"Fresno, CA",Fresno County,179962,180026,180140,180141,180994,182508,184886,186894,187554,188282,188625,189530
95010,Capitola,"Santa Cruz-Watsonville, CA",Santa Cruz County,871426,874186,872687,880016,880666,882571,880804,875100,876068,878338,879155,876718
92314,Big Bear City,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,265830,265936,265574,264874,265101,265249,265242,266024,266687,267636,267802,267707
92359,Mentone,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,328920,328431,329568,330503,332032,332739,332515,333292,334277,336326,337622,338552
92254,Mecca,"Riverside-San Bernardino-Ontario, CA",Riverside County,175393,176426,177774,179968,182133,183468,182038,181082,177946,176706,176531,180859
95065,Santa Cruz,"Santa Cruz-Watsonville, CA",Santa Cruz County,945274,951306,948937,952621,944905,943363,937178,929628,925344,926472,926121,924787
90056,Ladera Heights,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1270008,1269847,1274212,1278528,1281935,1281778,1279995,1280593,1288373,1296798,1305297,1313791
93219,Earlimart,"Visalia, CA",Tulare County,153246,153915,155568,156611,157839,158679,157094,155205,153687,153748,153899,155073
94574,Saint Helena,"Napa, CA",Napa County,1455922,1462220,1462675,1461731,1462211,1453358,1462441,1477333,1509013,1520931,1527342,1523496
95726,Pollock Pines,"Sacramento-Roseville-Folsom, CA",El Dorado County,309736,312745,314238,311682,309799,307317,306475,305639,305070,304939,304152,303794
94930,Fairfax,"San Francisco-Oakland-Berkeley, CA",Marin County,931176,937200,943288,946409,945846,946234,940848,931628,927894,926535,933766,935359
95946,Penn Valley,"Truckee-Grass Valley, CA",Nevada County,404503,403806,404598,410034,411286,410204,405276,402375,399421,397758,398394,400718
92356,Lucerne Valley,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,172153,173007,173581,174232,175677,176638,176990,177077,177451,177680,177623,178235
94710,Berkeley,"San Francisco-Oakland-Berkeley, CA",Alameda County,933920,924191,923858,923404,923922,927375,941566,955289,968197,973560,980545,989507
95626,Elverta,"Sacramento-Roseville-Folsom, CA",Sacramento County,339898,339501,338980,341063,343526,346278,347934,348793,350368,351143,353403,355623
95324,Hilmar,"Merced, CA",Merced County,311191,310306,309776,310611,311602,312633,312369,312499,311773,311388,310709,310083
93465,Templeton,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,630418,629380,630406,632539,638447,637123,631682,629719,632868,637487,637573,636882
93926,Gonzales,"Salinas, CA",Monterey County,415828,419538,420907,420943,419121,420115,420478,421190,420647,421558,422472,424333
90211,Beverly Hills,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1928618,1920320,1917480,1926600,1944301,1957213,1981941,2023715,2072073,2112964,2123967,2134436
93449,Pismo Beach,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,888687,885287,887658,890262,896810,893839,878137,875304,877737,889223,889312,887785
